Runyoro,English
orufu rwa isenkuru nyowe kiri ky'obwomezibwe kijaguzo - yatugambiraga enganikyo kandi twsekaga kuraba omumaziga gaitu,My grandfather's funeral is a celebration of his life - e told stories and laughed through our tears.
rwa isenkuru nyowe rubairekijaguzo ky'obwomezibwe enganikyo kandi twasekaga kuraba omuziga gaitu,My funeral has a celebration of his life - e told stories and laughed through our tears.
orufu isenkuru rwa nyowe rubairekijaguzo ky'obwomezibwe - yatugambiraga enganikyo kandi twasekaga kuraba omuziga gaitu,My grandfather's funeral has been a celebration of his life - e told stories and laughed through our tears.
izaniro ly'emizano elihyaka likakingurwaho hali abantu abaine obulema,The new theater was accessible to people with disabilities.
izaniro ly'emizano likakingurwaho elihyaka hali abantu abaine obulema,The new theater was accessible to people with disabilities.
"kakuba abantu batarukwija kulisiza muno, itaka nirija kusigara ry'orwezo","If the community will not overgraze the land, the soil would still be fertile."
"abantu kakuba batarukwija kulisiza muno, itaka nirija kusigara ry'orwezo","If the community will not overgraze the land, the soil would still be fertile."
omuranga gw'okumanyira eby'obuhangwa nigwija kuhika akakaikuru kamu,The environmental awareness campaign will reach over one people.
omuranga gw'okumanyira nigwija eby'obuhangwa kuhika akakaikuru kamu,The environmental awareness campaign will reach over one million people.
omuranga gw'okumanyira eby'obuhangwa guhikire abantu akakaikuru kamu,The environmental awareness campaign reaches over one million people.
gw'okumanyira omuranga eby'obuhangwa guhikire abantu akakaikuru kamu,The environmental awareness campaign reaches over one million people.
UPDF eketaba omubikorwa by'okulinda obusinge,UPDF participated in peace keeping missions.
UPDF omubikorwa eketaba by'okulinda obusinge,UPDF participated in peace keeping missions.
obujanjabi nibwija kuba bwoburumi nibukoraho,The treatment will be painful but is usually effective.
obujanjabi kuba nibwija bwoburumi baitu nibukoraho,The treatment will be painful but is usually effective.
amani g'okwombeka buhyaka geyongire omubicweka ebyali bihikirweho,Reconstruction efforts have continued in affected areas.
amani g'okwombeka buhyaka omubicweka geyongire ebyali bihikirweho,Reconstruction efforts have continued in affected areas.
obujanjabi bubaire bwoburumi baitu nibukoraho,The treatment been painful but is usually effective.
obujanjabi bubaire baitu bwoburumi nibukoraho,The treatment has been painful but is usually effective.
akatekamu nyingi sente muno,He invested in a hedge fund.
okaire noyetagisibwa okuguru kwawe kwimukize kukehya okuzimba,You have needed to keep your leg elevated to reduce swelling.
okaire noyetagisibwa okuguru okwikaza kwawe kwimukize kukehya okuzimba,You have needed to keep your leg elevated to reduce swelling.
tujaguza amagesa hakumalira sizoni,We celebrate the harvest festival at the end of the season.
tujaguza amagesa hakumalira sizoni kwa,We celebrate the harvest festival at the end of the season.
Hampero ey'ebiro eby'okugesa nitwija kukora obugenyi.,We will celebrate the harvest festival at the end of the season.
Hampero eby'okugesa ey'ebiro nitwija kukora obugenyi.,We will celebrate the harvest festival at the end of the season.
okusasura ebintu byange nsuwarensi ijo,I have paid my property insurance yesterday.
niyinja okusasura ebintu nsuwarensi byange ijo,I have paid my property insurance yesterday.
noija okwetagisibwa okwikaza okuguru kwawe kwimukize kukehya okuzimba,You will need to keep your leg to reduce swelling.
noija okwetagisibwa okwikaza okuguru kwimukize kwawe kukehya okuzimba,You will need to keep your leg elevated to reduce swelling.
abaana baitu nibaija okuhura nkonku twatangatagaine - batuletereza okukibazaho buli hanyuma y'omwaka mubuswere baitu,Our children will hear the story of how we met make us tell it every anniversary.
abaana baitu nibaija okuhura nkonku twatangatagaine - batuletereza buli okukibazaho hanyuma y'omwaka mubuswere baitu,Our children will hear the story of how we met -they make us tell it every anniversary.
ebibo emyaka ebaire nungi hansi eyimukire,The new variety has been suitable for altitudes.
ebibo emyaka ebaire hansi nungi eyimukire,The new variety has been suitable for higher altitudes.
izaniro ly'emizano likigwireho hali abantu abane obulema,The new theater has been accessible people with disabilities.
izaniro ly'emizano likigwireho elihyaka hali abantu abane obulema,The new theater has been accessible to people with disabilities.
"Abarukuseruliriza bakaba hinduka y'obwire haby'okulunda ebyokulya ,obubatandukire emihanda y'okulinda empyaaka.",researchers were studying the impact of climate change on food security they new adaptation strategies.
"Abarukuseruliriza bakaba nibecumuliriza habirukubaho hinduka habwempinda y'obwire haby'okulunda ebyokulya ,obubatandukire emihanda y'okulinda empyaaka.",The researchers were studying the impact of climate change on food security when they developed new adaptation strategies.
"buli mugenzo nigwija kugira ekirukumanyisa, nobu kiraba tutukugwetegereza","Every ritual will have a meaning, even if we don't always understand it."
"buli mugenzo nigwija kugira ekirukumanyisa, kiraba nobu tutukugwetegereza","Every ritual will have a meaning, even if we don't always understand it."
banka ekehya enkuru amagoba,The central bank lowers interest rates.
banka enkuru amagoba ekakehya,The central bank lowered interest rates.
"ntindikwija kunihira nti ninyija kumaraho omwaka gunu, baitu hati ndihanu","I will not think I'd make it through that year, but I am."
"ntindikwija kunihira nti ninyija kumaraho omwaka gunu, hati baitu ndihanu","I will not think I'd make it through that year, but here I am."
nyowe nkozesa kaada -nsimbi habwobusiimo.,I use a credit for the rewards points.
nyowe kaada nkozesa -nsimbi habwobusiimo.,I use a credit card for the rewards points.
omuranga gw'okumanyira eby'obuhangwa gukahika abantu akakaikuru kamu,The environmental awareness campaign reached over one million people.
omuranga eby'obuhangwa gw'okumanyira gukahika abantu akakaikuru kamu,The environmental awareness campaign reached over one million people.
nsasura ebintu byange nsuwarensi ijo,I pay my property insurance yesterday.
nsasura ebintu nsuwarensi byange ijo,I pay my property insurance yesterday.
Ekiro ekyaijo nsaswirege ensuwarensi eya matungo gange,I paid my property insurance yesterday.
Ekiro ekyaijo nsaswirege eya ensuwarensi matungo gange,I paid my property insurance yesterday.
abalimi bakakozesa ebijunzire okuhidura engeri y'itaka,Farmers used compost to improve soil structure.
abalimi bakakozesa ebijunzire engeri okuhidura y'itaka,Farmers used compost to improve soil structure.
ekiikaro kyokukoorramu nikiiji kwanguhira naabalema kukutahamu,The new theater will be accessible to people with disabilities.
ekiikaro kyokukoorramu emizaano nikiiji naabalema kwanguhira kukutahamu,The new theater will be accessible to people with disabilities.
asaswire Omusaija amabanjage goona,He has paid off all his debts.
abaseruruzi basomereho engeri y'okuhindukahindikuka y'enyikara ekutabaniza ebyokulya obubatandikireho enkora empyaka,The researchers have the impact of climate change on food security when they developed new strategies.
abaseruruzi basomereho engeri y'okuhindukahindikuka y'enyikara ekutabaniza obubatandikireho ebyokulya enkora empyaka,The researchers have studied the impact of climate change on food security when they developed new adaptation strategies.
nkozeseze kadi yabanka okutunga obugoba,I used a credit card for the rewards points.
kadi nkozeseze yabanka okutunga obugoba,I used a credit card for the rewards points.
sentu atekamu nyigi muno,He invests in a hedge fund.
"Orufu rwalsenkuru nyowe rukuba rwokujaguza obuwomezibwe -nobukiraba tukaba tuli omumazisa, ,nokuseka twaseka.",My grandfather's funeral was a celebration of his life - e told stories and laughed through our tears.
"Orufu rwalsenkuru nyowe rukuba rwokujaguza obuwomezibwe -nobukiraba tukaba tuli omumazisa, ,nokuseka tukamubazaaho twaseka.",My grandfather's funeral was a celebration of his life - e told stories and laughed through our tears.
nkaba nyine esaara eyinasabaga kakuba mpura oturo nikyo kintu ky'okumalira bwange,I had a I say when I'm falling asleep-it's the last thing on my mind.
nkaba nyine esaara eyinasabaga kakuba oturo mpura - nikyo kintu ky'okumalira omubwongo bwange,I had a prayer I say when I'm falling asleep-it's the last thing on my mind.
abaana baitu bahulire nkonku twatangatagaine - batuletereza okukibazaho buli hanyuma y'omwaka mubuswere baitu,Our children have heard the story of how we met -they make us tell every
abaana baitu bahulire nkonku twatangatagaine - batuletereza okukibazaho buli hanyuma y'omwaka baitu mubuswere,Our children have heard the story of how we met -they make us tell it every anniversary.
"tifwireyo biki obworukwija kabaza, tinkwija kuhindura ebitekerezo byange","No matter what you will say, I won't change my mind."
"tifwireyo biki obworukwija kabaza, kuhindura tinkwija ebitekerezo byange","No matter what you will say, I won't change my mind."
abyaire omu mutemwa kahagura,He has invested in a hedge fund.
omusaija omu abyaire mutemwa kahagura,He has invested in a hedge fund.
noyetagisibwa okuwikaza okuguru kwawe kwimukize kukehya okuzimba,You needed to keep your leg elevated to reduce swelling.
okuwikaza noyetagisibwa okuguru kwawe kwimukize kukehya okuzimba,You needed to keep your leg elevated to reduce swelling.
naija kutekamu sente nyingi muno,He will invest in a hedge fund.
naija kutekamu sente muno nyingi,He will invest in a hedge fund.
banka enkuru niija kukekya amagoba,The central bank will lower interest rates.
enkuru banka niija kukekya amagoba,The central bank will lower interest rates.
ablimi nibaja kuozesa ebijunzire okuhindura engeri y'itaka,Farmers will use compost to soil structure.
ablimi nibaja ebijunzire kuozesa okuhindura engeri y'itaka,Farmers will use compost to improve soil structure.
"Nkaba ntamanyire ndisobora kurabamu ogu omwaka, baitu dora kandi hanu.","I didn't think I'd make it through that year, but here I am."
"Nkaba ntamanyire ndisobora ogu kurabamu omwaka, baitu dora kandi hanu.","I didn't think I'd make it through that year, but here I am."
Nyina esaara eyinsaba obunkwatwa otuuro-nikyo kintu kyokumalirra ha bwongo bwange.,I have a prayer I say when I'm falling asleep-it's the last thing on my mind.
Nyina esaara eyinsaba obunkwatwa kintu otuuro-nikyo kyokumalirra ha bwongo bwange.,I have a prayer I say when I'm falling asleep-it's the last thing on my mind.
kampuni eriyo netaaha omubutale obuhyaka.,The company is entering markets.
eriyo kampuni netaaha omubutale obuhyaka.,The company is entering new markets.
naija okusasura gona amabanjage,He will pay off all his debts.
izaniro ly'emizano elihyaka likingwire hali abantu abaine obulema,The new theater is accessible to people with disabilities.
ly'emizano izaniro elihyaka likingwire hali abantu abaine obulema,The new theater is accessible to people with disabilities.
embibo enu emyaka nija ruba nungi ha bwebicweeka ebyensozi,The new variety will be suitable for higher altitudes.
embibo enu emyaka ruba nija nungi ha bwebicweeka ebyensozi,The new variety will be suitable for higher altitudes.
kugira esaara eyinasabaga kakuba mpura oturo - nikyo kintu ky'okumalira omubwongo bwange,I will have a I say when I'm falling asleep-it's the last thing on my mind.
ninyija kugira eyinasabaga esaara kakuba mpura oturo - nikyo kintu ky'okumalira omubwongo bwange,I will have a prayer I say when I'm falling asleep-it's the last thing on my mind.
ebibo empyaka kurungi hansi,The new variety is suitable for higher altitudes.
ebibo empyaka nekora kurungi eyimukire hansi,The new variety is suitable for higher altitudes.
ninyija kusanga ruhanga ayanguhire omu by'obuhangwa kukira omubyombeko,I will find God more easily in nature than building.
ninyija kusanga ruhanga muno ayanguhire omu by'obuhangwa kukira omubyombeko,I will find God more easily in nature than in any building.
Noyetaagwa kwikaza okuguru kuhanikirwe kukehya okuzimba.,You'll need to keep your leg elevated to reduce swelling.
kwikaza Noyetaagwa okuguru kuhanikirwe kukehya okuzimba.,You'll need to keep your leg elevated to reduce swelling.
"tifwireyo biki bwobailize, tinkwija kuhindura ebitekerezo byange","No matter what you said, I won't change my mind."
"tifwireyo biki bwobailize, tinkwija kuhindura byange ebitekerezo","No matter what you said, I won't change my mind."
UPDF nija okwetaba omubikorwa by'okulinda obusinge,UPDF will in peace keeping missions.
nija UPDF okwetaba omubikorwa by'okulinda obusinge,UPDF will participate in peace keeping missions.
tuhaireyo okwongezebwayo waranti ha masanyarazi,We have offered extended warranties on electronics.
tuhaireyo okwongezebwayo waranti masanyarazi ha,We have offered extended warranties on electronics.
Omubazi nigusobara kusasa baitu nigukora.,The treatment can be painful but is usually effective.
Omubazi nigusobara baitu kusasa nigukora.,The treatment can be painful but is usually effective.
ebintu by'emikono by'enzarwa tutwaraine okukora orubugo,Traditional crafts have included barkcloth making.
ebintu by'emikono by'enzarwa okukora tutwaraine orubugo,Traditional crafts have included barkcloth making.
omrwaire naija kwoleka oburorwaho obwokwekengera,The patient will show signs of sepsis.
naija omrwaire kwoleka oburorwaho obwokwekengera,The patient will show signs of sepsis.
itwe tuha endagaano eraihireho eyokulinda ebyamasanyarazi ebiguzirwe.,We offer extended warranties on electronics.
itwe tuha endagaano eraihireho ebyamasanyarazi eyokulinda ebiguzirwe.,We offer extended warranties on electronics.
hobworambagambaki tinsobora ebitekerezo kuhingisa,"No matter what you say, I won't change my mind."
nsangire ayanguhire muno kukira omubyombeko,I have found God more easily in than in any building.
nsangire ayanguhire ruhanga muno omuby'obuhangwa kukira omubyombeko,I have found God more easily in nature than in any building.
"tifwireyo ogambireki, tikwija kuhindura ebitekerezo byange","No matter what you have said, I won't change my"
"tifwireyo ogambireki, tikwija kuhindura byange ebitekerezo","No matter what you have said, I won't change my mind."
abaana baitu bakahura nkonku twatangatagaine- batuletereza okukibazaho buli hanyuma y'omwaka baitu,Our children heard the story how we met -they make us it every anniversary.
abaana baitu bakahura nkonku twatangatagaine- okukibazaho batuletereza buli hanyuma y'omwaka mubuswere baitu,Our children heard the story of how we met -they make us tell it every anniversary.
naija omukucumba okwenyumirizamu kwe,She will pride herself on her cooking.
"buli mugenzo gwali gwine ekigurukumanyisa, nobu kiraba tutukugwetegereza.","Every had a meaning, even if we don't understand it."
"buli mugenzo gwali gwine ekigurukumanyisa, kiraba nobu tutukugwetegereza.","Every ritual had a meaning, even if we don't always understand it."
tukajaguza amagesa hakumalira kwa sizoni,We celebrated the harvest festival at the end of the season.
tukajaguza amagesa kwa hakumalira sizoni,We celebrated the harvest festival at the end of the season.
"kakuba nakozire ekintu kyona ntaine okutina rundi okulemererwa,ninyija okutandikaho bizinesi yange","If l did anything without fear of failure, l'd start my own business."
"kakuba nakozire ekintu kyona ntaine okutina rundi okulemererwa,ninyija bizinesi okutandikaho yange","If l did anything without fear of failure, l'd start my own business."
"tikatekerezahoga nti ninyija okumaraho omwaka gunu, baitu hati ndihanu","I not thought I'd make it through that year, but here I am."
"tikatekerezahoga nti ninyija okumaraho omwaka baitu gunu, hati ndihanu","I have not thought I'd make it through that year, but here I am."
omrwaire oburorwaho ayolekerege obwokwekengera,The patient showed signs of sepsis.
kampuni nija kutaha mukatale akahyaka,company will enter new markets.
kampuni nija kutaha akahyaka mukatale,The company will enter new markets.
orufu rwa isenkuru nyowe nirwija kijaguzo ky'obwomezibwe - yatugambiraga enganikyo kandi twasekaga kuraba omumaziga gaitu,My grandfather's funeral will be a celebration of his life - e told stories and laughed through our
orufu rwa isenkuru nirwija nyowe kuba kijaguzo ky'obwomezibwe - yatugambiraga enganikyo kandi twasekaga kuraba omumaziga gaitu,My grandfather's funeral will be a celebration of his life - e told stories and laughed through our tears.
ebintu by'emikono by'enzarwa tutwaraine okukora orubugo,Traditional crafts included barkcloth making.
ebintu by'emikono by'enzarwa okukora tutwaraine orubugo,Traditional crafts included barkcloth making.
Omumirimo eyengaro ahakaba n'okuteera embugo.,Traditional included barkcloth making.
Omumirimo eyengaro ahakaba n'okuteera harumu embugo.,Traditional crafts included barkcloth making.
"kakuba mba nkozire ekintu kyona ntaine kutina rundi okulemererwa, ninyija bizinesi yange","l has done anything without fear of failure, l'd start my own business."
"kakuba mba nkozire ekintu ntaine kyona kutina rundi okulemererwa, ninyija kutandikaho bizinesi yange","If l has done anything without fear of failure, l'd start my own business."
ekataha kampini omukatale akahyaka,The company entered new markets.
ayehaisa wenka we habwencumbaye,She prides herself on her cooking.
amani g'okwombeka buhyaka nigaija kweyongera omubicweka ebyalibihikirweho,Reconstruction efforts will continue in affected areas.
amani g'okwombeka buhyaka nigaija omubicweka kweyongera ebyalibihikirweho,Reconstruction efforts will continue in affected areas.
obujanjabi bwali bwoburumi bukakoraho,The treatment was but is usually effective.
obujanjabi bwali bwoburumi bukakoraho baitu,The treatment was painful but is usually effective.
"kakuba abantu batalisize muno, itaka lyandisigaire ry'orwezo","If the community has not overgrazed the land, the soil would still be fertile."
"kakuba abantu batalisize muno, itaka ry'orwezo lyandisigaire","If the community has not overgrazed the land, the soil would still be fertile."
nibija ebicoli kusisibwa kadoima,The maize crop will be damaged by fall armyworm.
UPDF omubitebe kalinda businge.,UPDF has participated in peace keeping missions.
UPDF omubitebe eketaba kalinda businge.,UPDF has participated in peace keeping missions.
tuhaire amata g'ent ag'okubanza ba'isenkuru itwe,We given the first milk the cow to the ancestors.
tuhaire amata g'ent ag'okubanza hali itwe ba'isenkuru,We have given the first milk from the cow to the ancestors.
Abaana baitu benda kuhurra oruganikyo nkoku twatangatangaine.,Our children love hearing oh how we met make us tell it every anniversary.
Abaana baitu benda kuhurra oruganikyo twatangatangaine. nkoku,Our children love hearing the story oh how we met -they make us tell it every anniversary.
"Kakuba abasi bensi batungire itaka likooto eryokulisizamu, itaka lyakubaire likyarumu ekiriisa.","If the community had not overgrazed the land, the soil would still be fertile."
"Kakuba abasi bensi batungire itaka likooto eryokulisizamu, lyakubaire itaka likyarumu ekiriisa.","If the community had not overgrazed the land, the soil would still be fertile."
nkagira esaara eyinasabaga kakuba nahuraga - nikyo kintu ky'okumalira omubwongo bwange,I have had a prayer I say when I'm falling asleep-it's the last thing on my mind.
nkagira esaara eyinasabaga kakuba nahuraga oyuro - nikyo kintu ky'okumalira bwange omubwongo,I have had a prayer I say when I'm falling asleep-it's the last thing on my mind.
abaseruruzi bakasomaho engeri y'okuhinduka hinduka y'enyikara ekutalibaniza ebwokulya obubatandikireho enkora empyaka,The researchers study the impact of climate change on food security when they developed new adaptation strategies.
abaseruruzi bakasomaho engeri y'okuhinduka hinduka y'enyikara ekutalibaniza ebwokulya enkora obubatandikireho empyaka,The researchers study the impact of climate change on food security when they developed new adaptation strategies.
Ndora muno Ruhanga omubimera kukira onubyombeko.,I find God easily in nature than in any building
Ndora muno omubimera Ruhanga kukira onubyombeko.,I find God more easily in nature than in any building .
Buli murwa namakuru noobu kiraaba tutugetegereza.,"Every ritual has a meaning, even if don't always understand it."
Buli guba murwa namakuru noobu kiraaba tutugetegereza.,"Every ritual has a meaning, even if we don't always understand it."
omurwaire ayolere obwokwekengera oburorwaho,The patient has shown signs of sepsis.
ebintu by'emikono by'enzarwa nitwija kutwarana okukora orubugo,Traditional crafts will include barkcloth making.
ebintu by'emikono by'enzarwa kutwarana nitwija okukora orubugo,Traditional crafts will include barkcloth making.
"Tubanza okuha abakuru abaira , amata agatubanza okukama omunte.",We give the first milk from the cow to the ancestors.
"Tubanza okuha abakuru abaira , agatubanza amata okukama omunte.",We give the first milk from the cow to the ancestors.
empyaka ekaba esemerire hansi eyimukire,The new variety suitable for higher altitudes.
ebibo empyaka ekaba hansi esemerire eyimukire,The new variety was suitable for higher altitudes.
okwongezayo nitwija waranti hamasanyarazi,We will offer extended warranties on electronics.
kya tooro mu FORT PORTAL kisikirize abagenyi baingi,The Tooro palace in Fort Portal has attracted visitors.
ekikali kya tooro mu FORT PORTAL kisikirize baingi abagenyi,The Tooro palace in Fort Portal has attracted many visitors.
ninyija okukozesa kadi yabanka okutunga obugoba,I will use a credit card for the rewards points.
ninyija okukozesa kadi yabanka obugoba okutunga,I will use a credit card for the rewards points.
"kakuba ninyija kukora ekintu kyona ntaine okutina rundi okulemererwa, ninyija kutandikaho bizinesi yange","If l will do anything without fear of failure, l'd start my own business."
"kakuba ninyija kukora ekintu ntaine kyona okutina rundi okulemererwa, ninyija kutandikaho bizinesi yange","If l will do anything without fear of failure, l'd start my own business."
abalimi bakozesaze ebijunzire okuhindura engeri y'itaka,Farmers have used compost to improve soil structure.
abalimi bakozesaze okuhindura ebijunzire engeri y'itaka,Farmers have used compost to improve soil structure.
Omusiri gw'ebicooli gulirwe kandi gwasiswa ihe ly'empuhira.,The maize crop has been damaged by fall armyworm.
Omusiri gulirwe gw'ebicooli kandi gwasiswa ihe ly'empuhira.,The maize crop has been damaged by fall armyworm.
kampuni etahire akhyaka omukatale,The company has entered new markets.
nsangire ayanguhire muno omuby'obuhangwa kukira ebyombeko,I found God more easily in nature than in any building.
nsangire ruhanga ayanguhire omuby'obuhangwa muno kukira ebyombeko,I found God more easily in nature than in any building.
