coffee shrub or berry	Omwani
coffee shrub or berries	Abani
space, room, opportunity, leisure	Omwanya
space, room, opportunity, leisures	Abanya
at your place	Omwanyu
at your places	Abanyu
at their place	Omwatwo
at their places	Abatwo
at your place	Omwawe
at your places	Abawe
marauder, raider, petty thief	Omwayi
marauder, raider, petty thiefs	Abayi
at its place	Omwayo
at its places	Abayo
at their place	Omwazo
at their places	Abazo
at his place	Omwe
at his places	Abe
guide, leader	Omwebembezi
guide, leaders	Abebembezi
learner, beginner	Omwega
learner, beginners	Abega
careful person	Omwegendereza
careful persons	Abegendereza
cloak, robe	Omwegereko
cloak, robes	Abegereko
learner, pupil, disciple, scholar	Omwegesibwa
learner, pupil, disciple, scholars	Abegesibwa
proud person, conceited person	Omwehulizi
proud person, conceited persons	Abehulizi
diligent person, hard working	Omwekambi
diligent person, hard workings	Abekambi
girdle, belt	Omweko
girdle, belts	Abeko
pilferer, thief	Omwekomakomi
pilferer, thiefs	Abekomakomi
proud, scornful person	Omwekuniki
proud, scornful persons	Abekuniki
rebel, traitor	Omwemi
rebel, traitors	Abemi
oppressor, bully	Omwendereza
oppressor, bullies	Abendereza
boaster, one who appreciates	Omwenyumirizi
boaster, one who appreciateses	Abenyumirizi
sex minded person; lustful	Omwenzi
sex minded person; lustfuls	Abenzi
rebel, disobedient person	Omwereme
rebel, disobedient persons	Abereme
bullying, scornful person	Omwerengerezi
bullying, scornful persons	Aberengerezi
bullying, ill treatment	Omwerengerro
bullying, ill treatments	Aberengerro
modest, careful, sober-minded person	Omwerinzi
modest, careful, sober-minded persons	Aberinzi
plenty, abundance, cheapness	Omweru/omwero
plenty, abundance, cheapnesses	Aberu/omwero
self styled tenant	Omwesengeze
self styled tenants	Abesengeze
faithful, trustworthy person	Omwesigwa
faithful, trustworthy persons	Abesigwa
boardgame with beads	Omweso
boardgame with beadses	Abeso
intruder, interloper	Omwetaahirizi
intruder, interlopers	Abetaahirizi
busy body, interfering person	Omwetabi
busy body, interfering persons	Abetabi
good-natured, easy-going person	Omwetebeekezi
good-natured, easy-going persons	Abetebeekezi
sash or belt	Omweteegero
sash or belts	Abeteegero
sensible person	Omwetegereza
sensible persons	Abetegereza
a handy person	Omwetoozitoozi
handy persons	Abetoozitoozi
carrier, porter	Omwetweki
carrier, porters	Abetweki
one who shows off	Omweyoleki
one who shows offs	Abeyoleki
round about	Omwezigorro
round abouts	Abezigorro
harvest big harvest	Omwezo
harvest big harvests	Abezo
thief, robber	Omwibi
thief, robbers	Abibi
salt water	Omwifooro
salt waters	Abifooro
rain-maker	Omwigi w'enjura
rain-makers	Abigi w'enjura
stick, walking-stick, rod	Omwigo
stick, walking-stick, rods	Abigo
first born	Omwiguranda
first borns	Abiguranda
satisfaction, repletion	Omwiguto
satisfaction, repletions	Abiguto
descendant, grandchild	Omwijukuru
descendant, grandchilds	Abijukuru
the one who reminds	Omwijukya
one who remindses	Abijukya
deluge, flood	Omwijuzo
deluge, floods	Abijuzo
smoke, air, gas, breath	Omwika
smoke, air, gas, breaths	Abika
the one who outstays	Omwikalirizi
one who outstayses	Abikalirizi
miserly, selfish, grudging person	Omwimi
miserly, selfish, grudging persons	Abimi
darkness, problems	Omwirima
darkness, problemses	Abirima
servant, peasant	Omwiru
servant, peasants	Abiru
bondservant, slave	Omwirurubaale
bondservant, slaves	Abirurubaale
runner, fugitive	Omwiruki
runner, fugitives	Abiruki
a killer, a murderer	Omwisi
killer, a murderers	Abisi
fordable river, landing-place, harbour	Omwogo
fordable river, landing-place, harbours	Abogo
one who roasts; incendiary	Omwoki
one who roasts; incendiaries	Aboki
show, exhibition	Omwoleko
show, exhibitions	Aboleko
metal bar	Omwoma
metal bars	Aboma
disobliging, disagreeable person	Omwomi
disobliging, disagreeable persons	Abomi
spirit, soul	Omwoyo
spirit, souls	Aboyo
banana leaf	Orubabi
banana leafs	Embabi
hot thing	Orubabu
hot things	Embabu
elephant grass, Pennisetum-Purpureum	Orubingo
elephant grass, Pennisetum-Purpureums	Embingo
hot spring	Orubiga
hot springs	Embiga
German language	Orudaaki
German languages	Endaaki
French language	Orufaransa
French languages	Enfaransa
spiral wire bracelet	Orugagara
spiral wire bracelets	Engagara
rumours, baseless talk	Orugambo
rumours, baseless talks	Engambo
a story, a tale	Oruganikyo
story, a tales	Enganikyo
couch grass, guinea grass	Orumbugu
couch grass, guinea grasses	Enmbugu
English language	Orungereza
English languages	Enngereza
language of the Banyankore	Orunyankore
language of the Banyankores	Ennyankore
language of the Banyoro	Orunyoro
language of the Banyoros	Ennyoro
journey, trip	Orugendo
journey, trips	Engendo
ankle bell	Orujogera
ankle bells	Enjogera
a banana plantation	Orugonjo
banana plantations	Engonjo
water reed	Orugoro
water reeds	Engoro
piece of broken pot	Oruguhyo
piece of broken pots	Enguhyo
bald head	Oruhara
bald heads	Enhara
public labour in shifts	Oruharo
public labour in shiftses	Enharo
red ant	Oruhazi
red ants	Enhazi
grain,bead for rosary	Oruheke
grain,bead for rosaries	Enheke
language of the Bahima	Oruhitna
language of the Bahimas	Enhitna
language of the Bahororoai	Oruhororo
language of the Bahororoais	Enhororo
skin, hide leather	Oruhu
skin, hide leathers	Enhu
swamp grass	Oruhunda
swamp grasses	Enhunda
German language	Orujamani
German languages	Enjamani
Japanese language	Orujapaani
Japanese languages	Enjapaani
grey hair	Oruju
grey hairs	Enju
thicket with thorns	Orukaiga
thicket with thornses	Enkaiga
language of the Bakiga	Orukiga
language of the Bakigas	Enkiga
belt, rubber straps	Orukoba
belt, rubber strapses	Enkoba
type of pea	Orukoole
type of peas	Enkoole
big black ant	Orukorooto
big black ants	Enkorooto
stick of firewood	Oruku
stick of firewoods	Enku
meeting, council	Orukurato
meeting, councils	Enkurato
pigeon pea	Orukuuku
pigeon peas	Enkuuku
millet grain	Oruro
millet grains	Endo
backyard of the house	Orusansabagi
backyard of the houses	Ensansabagi
sucking vessel, straw	Oruseke
sucking vessel, straws	Enseke
inner room	Orusiika
inner rooms	Ensiika
castor oil tree	Orusoga
castor oil trees	Ensoga
school term	Orusoma
school terms	Ensoma
hill, mountain	Orusozi
hill, mountains	Ensozi
stride. step	Orutambo
stride. steps	Entambo
language of the Batooro	Orutooro
language of the Batooros	Entooro
birth, getting children, production	Oruzaaro
birth, getting children, productions	Enzaaro
a maggot	Oruzito
lowers, flowering stage	Orwakyo
lowers, flowering stages	Enakyo
presence of many people	Orwato/orwatu
presence of many peoples	Enato/orwatu
living room	Orwemo
living rooms	Enemo
plain place, clear ground	Orwerere
plain place, clear grounds	Enerere
bountiful harvest, fertility	Orwezo
bountiful harvest, fertilities	Enezo
Italian language	Orwitale
Italian languages	Enitale
burning embers	Orwogootooto
burning emberses	Enogootooto
tell me	Otyo!
wise, cleverperson	Owaamagezi
wonder-worker, conjurer, magician	Owaamasano
poor person	Owaamaseege
deep down	Owalegalege
brother or sister	Owanyina
placenta after birth	Owaanyuma
cattle keeper, herdsman	Owente
jelous/bad hearted	Owihali
county chief	Owiisaza
marksman, goodshot	Owiltomo
city dweller	Owoomurubuga
relation, kinsman	Owoomuruganda
parish chief	Owoomuruka
walking hurriedly and excitedly	Otakincwa
prime minister	Owekitinisa
sub-county chief	Ow'igomborra
county chief	Ow'isaza
parish chief	Ow'omuruka
a clans person	Ow'oruganda
intensive with	Paapai
to chatter, speak carelessly	Paipya
to work for wages	Pakasa
See: MAISHO-ANA	Pukonyo
a sip of something	Poosi
to deny, refuse	Pampa
to meet unexpectedly	Pamparana
to rent, hire	Pangisa
quickly and roughly	Paku
quickly roughly	Pakupaku
to flap wings, flutter	Papamuka
to be very bitter	Peepeepe
to gnaw, crunch	Pekenya
to fan	Piipiza
to measure, weigh	Pima
to shake, shiver, tremble	Pipira
post office	Poositoofiisi
food/ maize flour	Poso
unaware, suddenly unexpectedly	Puku
unexpected visitor	Pukunapuku
intensive with	Pukupuku
fright, terror, panic	Pumpu
to pluck	Puucura
enchery dark	Poopoopo
elephant grass. Pennies-Wm purpureum	Kibiogo
, papyrus. Cyp erusÂ·papyn	Kifunj
Acacia stenoca1pa. See orugaodo	Mugando
large thorny tree	Mugarama
Fagara spp. See omutatembwa	Mugwamabere
, a forest tree	Muhorro
teganotaenia ara!Tacea. See omultamagwenjojo	Mubotora
Chrysosphyllum albidum. See onmruuru	Muhumburya
a tree resembling omubimba	Mujana
Hymenocardia acida. See omutabwankubebe	Mukanaga
Borassus tlabellifer	Mukooga
Pterygota.sp. See omukoko	Mukogoto
, =fo reg	Mukomakahanga
Balanites Wilsoniana. See orukoyo	Mukunga
Mahogany. Entandrophragma angolense	Mukusu
tree fem. Cyathea dregei	Mulere
Mimusops sp	Muma
Symphonia gabonensis.See cnkwasi	Munyankwasi
bamboo. Arudianaria alpina	Museke
raffia palm	Muswale
wild coffee. Coffea eugniodes.C.Rubusta	Mwani
any long straigbt-spined acacia	Mweramaino
Mahogany.Enrandraphragma cylindrium	Mwikalirwangeye
to live on	Raagira
leave a curse	Raaka
to sit on(eggs), brood	Raara
come to an end	Raaruka
pound (pound)	Raatiri
track to lair, reconnoitre	Raaza
to be sharp, smart	Rabukya
to covenant together, agree	Ragaana
to promise, covenant with	Raganiza
to drop, fall	Ragara
to sound	Raha
to swear, vow	Rahira
to do very quickly	Rahukiriza
to provoke	Rabura
to be high, tall	Raiba
to attack	Rambaara
to lie down	Rambiira
stretch out	Rambuura
to salute, greet	Ramukya
to spin out	Randagataniza
to be torn, broken	Randuka
to knock over	Rangaalika
colour, dye, paint	Rangi
to announce to	Rangira
to tear	Ranjura
to look up	Rarama
to scatter.waste	Rarangya
; to be independent	Raruka
to draw bow,shoot at	Rasa
to see far off	Leeba
to unstring, get loose	Leeguka
to shine	Leenya
so, now, well	Hati
to accuse secretly	Lega
fix, ready for grinding	Legeka
to compensate	Lehera
to fine	Lehesa
to be equal, draw	Lemagana
to comfort, soothe	Lembeerra
to make heavy burden	Lemeeza
to compare with	Lengasiniza
to be suspended, hang	Lengiija
pass. of lenga	Lengwa
to be turned up	Lerembuka
to turn up	Lerembura
to be satsified	Lerembya
to trample, tread	Libatiira
to lick	Ligasa
to play, frolic, spar	Liikana
to share, be partners	Liraine
to feed, herd	Liisa
creator	Liiso likooto
to dig, to cultivate	Lima
to cover up, protect	Liroba
to find out, discover	Limbuura
to wait for	Lindiirra
to keep waiting, wait	Lindiriza
to peep, peer	Linguza
weep over	Liriira
to make weep	Liza
scared royal spear	Rihango
dove, pigeon	Riiba
den, hole	Riina
dirty, filthy	Rofu
to gossip, chatter	Rogoisibwa
to be quenched	Rohooka
to quench (thirst)	Roboora
to choke	Rokana
gaze, stare	Roleereza
to be visible	Roleka
to be transparent	Rolekana
to blame unceasingly, quarrelsome	Ronda
to walk wanderingly	Rondogora
to gossip	Rondogorwa
to follow a trail	Ronza
to pulsate	Rooka
to be clear, transparent	Roorraana
to dream	Roota
to see, behold, find	Rora
to be left alone	Roronga
to tatse	Roza
to weep, cry	Rra
plantain leaf	Rubab
side rib	Rubaju
the mucwezi oftwins	Rubanga
conversation, speech	Rubazo
board, plank,desk	Rubbaaho
lower milestone, grand stoe	Rubengo
water of bot spring	Rubiga
new house	Rubiika
reed, elephant grass	Rubingo
black he-goat	Rubogo
small packet (of salt.)	Ruboho
a tum	Rubu
stubble, straw of oburo	Rububa
cream on scalded milk	Rububi
requent and unauthorized vists	Rubungo
light- grey bull	Rubuubi
multitude, abundance, great quantity	Rucaca
young locust, hopper	Rucencede
a skin disease	Rucooli
a couch creeping grass	Rucwamba
long legged lanky person	Rudengadenga
wise saying, parable, proverb	Rufumo
thick wire bracelet	Rufuruuto
See: GAAJU	Rugaaju
weaker, tray for winnowing	Rugali
rumour, chatter, empty talk	Rugambo
tribe, clan, family	Ruganda
rat track	Rugendero
juorney, voyage, march	Rugendo
wooden charm	Rugisa
lesser bustard	Rugobante
packet containing medicine	Rugogo
something very big	Rugogoma
garden of plantains	Rogonjo
potsherd, crock	Rugubyo
main road, street	Ruguudo
to become exhausted, faint	Ruha
species of edible termite	Ruhaho
seed of gourd(pumpkin)	Ruhambo
advise, counsel, conference	Ruhanuura
forked iron stick	Ruhaso
see kihiihi	Ruhiihi
grass fire	Ruhiira
divining rod	Ruhimbo
needle, bodkin, pipe cleaner	Rubindo
mottled, goal	Rubinduki
stretcher, litter, bier	Ruhinyo
reddish brown bull	Ruhogo
talk rapidly, successively; chatter	Ruhonderaniize
but for goats	Ruhongole
skin, hide	Ruhu
very small white worm	Rubuka
shamelessness, carelessness, rudeness	Ruhule
mould, mouldness	Ruhumbo
black bull or ram	Rukara
to hand on traditon	Rukaruka
pinkish-coloured bull	Rukerenge
curtain, diaphragm	Rukingyo
spinal cord	Rukizi
cluster of plantains	Ruko
fence, barricade	Rukomera
species of euphorbia	Rukoni
slope of hill, descend	Rukonkomoko
very strong tobacco	Rukoroza
a tall flowering grass	Rukozi
stick of firewood, logs	Ruku
packet (tired round.)	Rukube
fold, pleat	Rukubo
very stout person	Rukujajara
roughness, erecthair or bristles	Rukujuju
grain of millet	Rubuule
mottled grey bull	Rubuura
light of patch skin	Ruhyora
egg plant	Rujai
very hairy ram	Rujagaate
continous ram	Rujegeju
chain, fetter	Rujegere
white ram	Rujeru
name given to chatterbox	Rujogeza
grey hair	Ruju
european language	Rujungu
to weave, plait, knit	Ruka
six hundred	Rukaaga
species of reed	Rukaaka
line, row, verse	Rukaarra
scabies, dry skin rush	Rukaca
nearly ripe pod	Rukaiga
camp, booth	Rukande
work of the house	Rukanga
mange (of dogs)	Rukuuku
finger, small potatoes	Rukumu
bull with no horns	Rukungu
coucil, assembly, committee, conference	Rukurato
potters polisher	Rukuubiso
sorrel	Rukuunya munzigu
very severe scabies	Rukwakwa
early morning	Rukyakya
potter's polisher	Rulebuzo
measurement, size	Rulengo
umbilical cord	Rulera
tongue, language, accent	Rulimi
wire, bracelet	Rulinga
tribe, lineage	Ruryo
dragon fly	Rumaga
to be overgrown, attack	Rumba
couch grass	Rumbugu
bleed by cupping	Rumika
to be gritty (food)	Rumira
reed torch	Rumuli
to give antidote	Rumura
eight hundred	Runaana
; stinging centipede	Runaku
reach out to	Runduka
English, language	Rungereza
anchor to steer, pilot	Rungika
beak, bill	Runwa
honey guide	Runyamarya
large bird, peacock	Runyonyi
glowing embers	Runyota
drinking place for cattle	Runywero
paper, page	Rupapura
rupee, florin	Rupiya
small intestine	Rura
expedition, campaign, pilgrimage	Ruramago
to rush together	Rurumuka
to be greedy	Rurunkana
salivation, watering of mouth	Rurusu
side of house	Rusabazi
bush, shrub	Rusaka
metal tray	Rusaniya
seven hundred	Rusanja
cut, rank (soldiers)	Rusaro
cheek, jaw	Rusaya
edible grasshopper	Rusenene
species of termite	Ruseizere
pipe, tube	Ruseke
fetter of reeds	Rusengo
sandy, plain, gravel	Rusenyi
wall, reed partition	Rusiika
brown bull	Rusiina
unripe ear of millet	Rusinsa
rain is drizzling	Rusondoigo
new moon	Rusooga
species of termite	Rusooro
hill, mountain	Rusozi
odour of the body	Rusu
see kisungu	Rusungu
crest, comb (of cock)	Rusunsu
expedition,journey; see tabaara	Rutabaaro
white termtes	Rutaiki
Lamp wick, tape	Rutambi
species of flying termites	Rutenga
dark brown bull	Rutimba
a tall flowering grass	Rutumbwa
tuft, crest	Rotunda
puddle pool	Rutunga
bird with long neck	Rutuuha
handle of shield	Rutwango
ear of millet	Rutwe
to mix	Ruuba
female kid or lamb	Ruusi
a spotted bull	Ruyenje
kind of song	Ruyumbu
pubic hair	Ruza
See: OruZAARO	Ruzaaro
early start on ajourney	Ruzinduko
cripple, stunted person	Ruzingo
large winged ant	Rwabya
lanky person	Rwadoka
inferior salt	Rwakaarraamire
God: the almighty	Rugaba
dark brown he-goat	Ruhinda
the naked one	Rukidi
greater than all men	Rukirabasaija
long line of animals	Rukoroto
one thousand: 1000	Rukumi
thorn apple	Rweziringa
a very big thing	Rweiguuga
rebel. See: OMUHEEKYERA	Rwebandira
See: ENJUBU	Rwanyamusanda
a serious cattle disease	Rwakipumpuru
See: KIBIKINDI	Rwakibikindi
God forbid	Rwaheeru
which one	Ruuha
one who perseveres	Rutaromba
a cautious person	Rutanyohoka
phr. a lazy person	Rutangirira-bagyenyi
a large burrowing beetle	Rutahikwa-mutozo
a molar tooth	Rutahikwa-mutoozo
See: RITAARI	Rutaari
See: KASHAMAITU	Rusamaitu
that over there	Ruriiya
See: MAHUMAHU	Ruraka
a habitual thief	Runkunku
one who gossips	Runcumite
a hornless bull	Rukungu
nasal bleeding	Rujwa-mireju
Adam's apple	Rujuga
a slow lazy person	Ruhondeeza
a grasshopper specie	Ruhima-rwa-ndongo
abuses which include curses	Ruhenure
a male goat	Ruhaya
one who plays about	Ruharaatwa
finger millet specie	Ruhamireeka
an old monkey	Ruhaata
See: AKAHIMBA	Rugungu
a shiny person	Rucunya
a controversial figure	Rucumu
coffee specie	Rubosta
something very big	Rubarara
His magesty	Rubambansi
the other one	Riya
altar: a holy table	Ritaari
it's there	Rimu
it is there	Riho
then/so that	Reero
a part time job	Raijaraija
mountians of the moon	Ruwenzori
large spieces of locust	Rwakacaanya
disease of cattle	Rwakipumpuli
blood of dead animals	Rwamba
to fight, struggle, contend	Rwana
house without partitions	Rwangaara
clear open space	Rwanganga
open space	Rwangaratete
to tight for	Rwaniirra
in public	Rwanjale
kind of dance	Rwanyamurabya
bull with white forehead	Rwasa
crack, crevice	Rwatika
third finger	Rwegati
Masindi Port	Rwempondo
four hundred	Rwenda
repugnance, antipathy, disgust	Rwetamo
pipe cleaner	Rwiguzo
fee given to soothsayer	Rwinamo
wooden basin	Rwoho
barren ground	Rwomere
steam, breath, air, perspiration	Rwoya
to cheat, defraud	Ryakura
to entice, persuade	Ryesaryesa
store, treasury, granary	Ryahuurro
canoe, boat	Ryato
class, school	Ryegero
washing-pl ace, bathroom	Ryogero
edible gourd	Ryozi
the scourge of nations	Rwitamahanga
to remain over	Saagiira
to clear jungle	Hunjya
, black jacl.enyabarasana	Saaka
make ensaamo (barkcloth, mallets)	Saama
to patch old clothes	Saaniika
to be bitter	Saara
to cut off, prune	Saarra
to ask for, pray	Saba
target mark	Sabbaabo
to beg, pester, bother	Sabiriza
to make rustle	Saganiza
to support, steady	Sagika
plate, dish	Sahaani
nothing as a reward	Sai
barren cow,etc	Sajwa
to take off thatch	Sakambura
to come off (thatch)	Sakurruuka
to unthatch, strip	Sakuurra
to treat unjustly	Saruriza
o be cracked (skin)	Salika
to bleed	Sama
to kick ooe another	Sambagana
to root up, stubble	Sambura
to become undone,unraveled	Sambuuruuka
to sport, frolic,jest,joke	Sandaara
to tease,joke with	Sandaaza
to cover	Sangiirra
to scatter	Sansara
solve string trick	Sanuurra
hat, helmet	Sapeeho
to cut	Sara
carve, engrave	Sarura
to smash, bruise, crumble	Sasangura
to repay, compensate	Sasura
to gnaw	Satura
to be smashed up	Sebenguka
to become well off	Seeguruka
to collect firewood	Seenya
float, hover	Seereera
to fall gently (rain)	Seesega
drive (cattle) to pasture	Seetura
to move away,push along	Segya
to act as midwife	Sehenya
to jest	Sekeerraana
pond, crush	Sekura
calico (second quality)	Semaaniini
to uncover, undo,unwind	Sembuurra
to engage (a servant)	Sengesa
to strain, filter	Sengiija
to smash, beat hard	Sengujura
to take away captive	Sengura
to tear into strips	Sensebura
wag (tongue), shuffie(feet)	Seraseza
to overcook	Serebeza
European drum	Serumbeeti
to retch, feel sick	Sesemwa
evil spirit, demon	Setaani
; to tether	Sibika
to untether	Sibuurra
beer three days old	Sibwa
to use for tying	Sibya
to refuse, grudge	Sigaza
break a fast	Siiburuka
to entreat	Siigasiiga
to commit adultery	Siibana
to cause to fade	Siihura
to fry	Siika
to be stubborn, obstinate	Siikooma
make walls or partitions	Siikura
be rough (lake, sea)	Slikuuka
to scorch, char, burn	Siiriiza
to do wrong, sin;spoil	Siisa
extremely black	Siisiisi
to become spoiled	Siisikara
to shake about, waggle	Sikinyiza
to attack again. recur	Sikira
to be pulled forcibly	Sikuka
to pull forcibly	Sikura
to beckon	Sima
to leave with (pledge)	Simbira
push, send away	Sindika
to be uprooted	Sinduka
to wear many necklaces	Singisa
to overcome	Singura
to fail, be defeated	Singwa
to tum to Mohammedan	Siraamoka
to rub hard, press	Siriita
to prevent	Sirika
to descend	Sirimuka
to lower, bring down	Sirimura
to liken to, compare	Sisaniza
to scrape, cure (hides)	Sisiima
to awake, recover consciousness	Sisiimuka
to waken, rouse	Sisiimura
round about, junction	Sitenseni
to break out (rash)	Situka
to be wrong, defective	Soba
to baffle, perplex	Sobera
(pf.soberaniize); = foreg	Soberaniza
perplex, disappoint	Sobeza
to be possible, manageable	Soboka
to enable	Sobozesa
sit down comfortably	Sodooka
to urge on, incite	Sokasoka
to wrangle, henpeck	Somangana
to go in crowds	Sombooka
to repair, thatch	Someekeerra
to insert, slip in	Someka
to teach, conduct service	Somesa
bear fruits (beans)	Somoorra
to drink with accompanment	Somya
to weaken, sap strength	Sondera
to disturb,worry, bully	Sondokora
to chop up	Sonjoora
to creep away	Soobooka
to be insolent	Sookooma
with no horns (animal)	Soomi
to do slowly, persuade	Soonereza
to take away quietly	Soonoora
to assemble, gather together	Soorrookana
to walk single file	Soronga
to collect, gather together	Sorooza
to collect taxes	Soza
to imitate, mimic	Subiiriza
impoverish, degrade	Suka
sugar/sweet banana	Sukaali
to be angry	Sukirana
to knock out	Sukuma
to be lonely, solitary	Sukumara
Christmas day	Sukuukuru
to have swollen cheeks	Sukuunira
to whistle	Suliza
herd cattle (for wages)	Sumba
to open, unlock, unie	Sumuurra
to pinch	Suna
to gaze at longingly	Sungamiriza
to toss	Sunsa
to make ill, demoralize	Sununura
pick axe	Suruuru
to peel off(eg skin.)	Sosuuka
to uncover, revealed, open	Suukuka
to uncover, expose, reveal	Suukura
to dangle, hang, suspend	Suuleeba
pass form. suuswa	Suusa
foetal dung(of animals.)	Suusi
to be suspended	Suusuuba
your paternal aunt	Swenkati
to marry	Swerana
marry (of two people)	Swerangana
to be married	Swerwa
to cause to marry	Sweza
day of worship	Sabbiiti
dark brown	Siina
banana, red in color	Siira
a pole placed across	Sirupande
a very black colour	Sirisiri
very black	Siriri
See: NOHIRI	Sikuukuru
very black	Siisi
refering to many	Soimwe
may be	Sinta
may be or perhaps	Shana
See: KASHAMAITU	Samaitu
See: SENTURUMA	Senturumwa
See: NSEERI-MAYANJA	Seeri-mayanja
See: NSEERI	Seeri
to tear inpieces, devour	Taagataagura
be sulky, sullen	Taabirirwa
to have guests/visitors	Taahirwa
to tear	Taamura
lantern, lamp	Taara
to fetch	Tabaarra
to mix together	Tabanganiza
; to mix,join together	Tabika
to create a wrangle	Tabya
small kerosene lamp	Tadooba
to be happy, carefree	Taga
to be frolicsome, gay	Tagaija
to beat, warm up	Tagasa
to go many times	Taiga
to be busy	Taliga
to vomit	Tanaka
to spread (cement)	Tandaaza
to stand astride,kneel withlegsapart	Tandama
to forbid, stop, prevent	Tangs
to meet	Tangaana
to pick a quarrel	Tanukiira
to stagger	Tarantuka
to trip up	Taruka
to spy on	Tata
hox, call without reason	Teba
to inform, tell, preach	Tebeza
converse, narrate, tell news	Tebya
to guess, speculate	Teebeereza
be confinned (church rite)	Teebwa
to gird(another)	Teega
to prepare, make ready	Teekaniza
to sharpen {knife)	Teekera
to think, consider, suppose	Teekereza
to beat one another	Teerangana
stir up urge	Teereerra
to deny, oppose, contradict	Teerereza
lemon grass	Teete
to make an attempt	Tegeekaniza
to grow luxuriantly	Tegeijuka
to wait for expectantly	Tegereza
to be level, straight	Teka
to tear to pieces	Tematemura
to accuse falsely	Tembeeka
; to steady, balance	Tengeneka
to roll	Tenta
level, smooth, straight,flat	Tereekeriire
to be straight, flat,level	Tereekeerra
to make level	Tereekereza
to lie, talk deceitfully	Terenganiza
very slippery	Teruteru
to give	Tetera
to tickle	Tigita
to grow tired of	Tiikuruka
chop small, mince	Tiima
to cheep, twitter	Tiitiira
very small, wee	Tiitiiro
to lend, borrow (notmoney)	Tiiza
to beat	Timbun
to shake about, waddle	Tintima
to frighten	Tintimya
water(as potatoes.)	Tira
play, gamble, caper	Tiriiha
speak irrationally, talk randomly	Toboka
to walk about naked	Togatoga
to speak incoberently	Togolekwa
to crush, squash	Togonyora
to bubble (when boiling)	Togota
to shout	Toka
to shout	Toko
bubble with beat	Tokomera
to explain, tell all	Tondera
split open (beans, peas)	Tondooka
to plead for another	Tonganiirra
dive, down, descend	Tontera
to gmmble, murmur	Tontorrooma
to drizzle	Toonyeerra
to weed (bean, millet)	Toorra
to be lewd, lascivious	Toorwa
still-born child or animal	Toroogo
stand erect	Torotoro
to relapse, grow weak	Totatota
to protrude	Tugunduka
to be squashed	Tugunjuka
to tread on, squash	Tugunya
to defame, run down	Tuka
to pester, importune	Tukiriza
sister to a chief	Tooro
only us	Twenka
all of us	Twena
those ones	Turiya
a certain plant specie	Tubura
birds sound/singing	Tsoi-tsoi
not so?	Tikwo
to be ready	Tayaari
parrot 's taH	Tuku
to tremble, shiver	Tukuma
shiver particularly of fever	Tukumira
to be red	Tukura
to lie	Tulingika
to send,send for	Tuma
cause to rise	Tumbisa
to keep on sending	Tumiriiza
to stretch(limbs)	Tuna
to sell	Tunda
tarpaulin, ground sheet	Tundubaale
;to protrude, stick out	Tunduka
to grow tall	Tunguka
to taste sour	Tungununa
to shake, wooble	Tunguuta
to perspire	Tunguutana
to grow very fast	Tuntumuka
to gaze at, behold	Tunuurra
to pass right through	Turuukana
to swell when soaked	Tutubara
to be gluttonous, voracious	Tuuba
to undo (beadwork), untie	Tuukuurra
to heap up	Tuumma
ascend (smoke)	Tuumuuka
to infect	Tuurra
sweat, perspiration	Tuutu
to sweat	Tuuya
to die	Tuuza
to conceive (by fornication)	Twekwa
to brandish	Tyangya
to cut, tear	Tyetyemura
chwezi god for plenty	Wamara
thank you	Webare
your relative	Waanyu
cotton plant, raw cotton	Waaro
beer four days old	Wadibu
very large carrion-eating bird	Waiburu
pangolin, scaly ant eater	Wakonga
the alphabet	Walifu
to bring to nothing	Warairaha
wwell done, thank you	Weebale
you there	Weewe
that was the truth	Weza
so, that is it	Wezaakwo
colonialist, parish chief	Wiitwale
member of the clan	Wooruganda
undiluted banana juice	Wiidi
big and not shaped	Wandandara
a shrub	Wambuba
See: AKAME	Wakame
to help, aid	Yamba
south wind	Yangoromora
the Jewish Temple	Yekaru
to go all together	Yooka
to become loose	Yuga
to join together	Yunganiza
to play	Zaana
to have common percentage	Zaaranwa
to beat, flog	Zaitura
to be spoilt	Zamba
to stagger about	Zengazenga
to be dizzy,giddy	Zengeerra
to shut (eyes)	Zibiiriza
regain sight, open (eyes)	Zibuurra
to bear the first-born	Zigaija
courtyard compound	Zigati
to swing around	Zigusura
to put round, surround	Ziguza
to swim be deep	Ziha
;to bury	Ziika
to bury (beer)	Ziikiira
to dig up, exhume	Ziikura
leer at	Zisuura
to sing, dance	Zina
to untwist, unwind, unroll	Zinguurra
woe unto thee! curse	Zirikubona
; to wind'eyes,sticks)	Ziringitiirra
throw(in wrestling)	Ziringura
to beat, flog	Zirwaitura
to enclose	Zitira
to feel sick, retch	Zizambuka
to make sick, nauseate	Zizimbura
a leather bag	Zibure-nkurye
these ones	Zinu
all of them	Zoona
gaabatanuka	, greyish colored salt
gaaju	Reddish brown.
gahiiraha	Crested eagle
gaigai	Intensive with verbs of walking, talking (=fast)
gamba	Speak or say
gambisibwa	Talk no sense
ganja	Be in favor
garaamiirra	Throw the head back
garamya	Tilt backwards, make one lie on the back
garangatana	Clash together, clatter
garukamu	Answer, reply, do again.
gendesa	Make to go, drive
gereerra	Ooze, trickle
gereka	Place on top of
gogereza	Supplement on what has already been talked about
gogoro	Talk through the nose
goofu	Golf (game)
gooleekwa	Disease that turns a person useless, good for nothing.
gooro	. Goal
