Runyoro,English
Omuliisa wange wente aba muntu murungi.,My herdsman is a good person.
The tree pangolin kept climbing up the tree,Wakonga y'omumiti ekatemba omuti
Ayatiire omukono akababa mukugu muno twabasinga,The one who conducted was an expert
Kalaamu yabwino egi ehandiika kurungi.,That pen of ink writes well.
mutabani wa nanka aba kigwagwa,the son of the neighbour is a vice in our village
Abaisanze balinda Ekitebe kyomukama wa Tooro.,The Abaisanze are guards of the seat of the king of Tooro.
Bring here that lamp.,Leeta hanu etaara egi
musaija mukuro akaza Ekitontome ky`ebyahwaireho.,The old man presented an epic.
omukazi kusara enseke naba atakyakyongera kuzaava,a tubligated woman never produce again
Nkasaba Ekiganyiro kandi nkakitunga.,I requested for mercy and was acorded to me.
Emibazi egi neyeta sente nyingi,Those drugs require so much money.
abasigo ko omwami nuko babyara,The plant coffee seedling
"ow`amadinda akateera ebigamba eby`amarka gonka, abaana baziniraho ekizina.",The player struck instruments only then the children accompanied it with a song.
Ebitabu nkaaga namukaaga bisangwa mu baibuli eya bahakari,Sixty six books are found in the protestant bible
Amazina ogorutege aga Jamaica bagazina n'amaani kandi nibarabikiriza.,The dancehall genre is quick and energytic.
i feel some heat,nimpurra obutagasi
Ebizina by'ekihindi birimu kuzaana ebidongo n'okucekeca.,"Bollywood music involves acting, dancing and musical instruments."
omusomesa waitu aina ebizina biingi ebiyacwereerra.,Our teacher composed many songs.
Omuhereza akorra Ruhanga.,The minister serves God.
"Hakiro kyokusoroza sente, ekisisani ky’omukama bakakigura sente nyingi.",The king’s portrait sold highly on the fundraising day.
Ekyokulya ekyongirwemu ebiriisa ebyokuleeta amaani nebyokukamisa,A concentrate is an animal feed that is rich in nutrients and energy but low in fibre. it is usually given with roughages.
obworukuba atajwaire garubindi nyaisatu ekisisani kuzooka nkekisihukire,without 3D glasses the movie looks burry
Martyrs' day for Ugandan martyrs' is always on third June every year.,Ekiro ekyabakaiso ba Uganda kibaho bisatu okwa mukaaga buli mwaka.
Bigambo ebikuseyaya abantu babiziniraho.,People dance to rap music.
The porcupine quills are used for defense,Enyamunungu ekozesa ebihindo byayo kwerwanaho
In circular economy products are used and recycled .,Entaahya rw'etoroora ebintu rubikoze sibwa emirundi ngi kandi nibyanguruw.
Enkuba ekatinisa abaana abato.,The thunder threatened the little children.
movement of girls and boys are united to refuse the principal,ekihanda ekya abeegi abaisiku naboojo bekwasire hamu kwanga mukuru witende
he/she was generous,yali nfura
Enkoko eyatuururra obwana hanyuma yebiro abiri nakimi(21).,A hen takes twenty one (21) days for its eggs to hatch into chicks.
Flash floods can occur without much warning.,Kusandarara kw'amaizi nyabwangu nikubaho kutaraganiize.
A cardinal wood pecker nests in holes,Enkonkomerezi nyabugondo eraara mu bihuru
Empako obwemi boona nibaimukiirra.,"Disagreement, disunity, commotion all were"
He/she has gone to dig in the field.,Agenzire kulima hamu sili
omugo womukama aba nenfuye nambere abazana nabobuzaale bukasa,The consort has house where female servants and relatives stay
The demand for goods encourages works that increase them,Okwetaaga kwebintu kwekambisa emirimo enya kubikanyisa.
Ekikopo ky’ebyaakyo Kyatiikirre.,The flower vase broke.
Ruhanga karanakara akahangaensi n'iguru abantu n'ebintu byona ebirumu.,In the beginning God created huma beings and the universe.
Abaza mpora obwaba nasoborraho ensonga nkuru.,She speaks slowly when explaining something important.
Abakatulika bagira omusimao nkekihongwa.,Catholics light votive candles.
jomo kenyatta led the liberators struggle to free kenya from colonial rule,jomo kenyatta owakenya akebembera kenya kwrrwanirra mumikono yabalami bamatwale
Ninsobora kwikarra hanu?,Can I sit hear?
Iguru kikaro Ruhanga aikara Aba Kristo begombayo kugyayo.,"Heaven is a place where God lives, Christians desire to go there."
They should not speak/ tell lies.,Baleka kubiiha ebisuba.
babona agenzire kukeberwa amaiso bamuguza garubindi,optician tests babona eye and given glasses
The zoo has lions and monkeys.,"Mu'isorolezo ly'ebisoro, haramu entale n'enkende."
Obwiisi kikorwa ekiru kukirayo ekyobweemi.,Murder is the worst crime.
Reforestation helps repace trees that were cut down.,Kugaarraamu emiti nikikonyera kwijuza omwaanya ogwemiti eyatemerwe.
kulya kubi kukamuletera Okuhwebwamu esagama.,Poor feeding made her develop anemia.
Omuhanda gwobusubuzi nugumanyisa obusubuzi bukaba burungi mukasumi kenyuma.,Trade route informs that trade was good in the past.
ebikwato nibyo omukama akozesa okuhikiruza,the regalia is what the king use imritual and ruling the kingdom
Take an extra calabash.,Twara enkooba endi.
endemaya matwaleberekaho omwebembezi wensi egi birindamubwe,colonialism keep the political leader of another country as a figure head
they were gladly chatting,bakaba mibabaza no muhimbo
ebihandiko byensinganto nibikanya mu mbuga enkooto,young adult books are common in big cities
"mr, kweza is going a head with charging the cow",omkwezi nagenda omumaso okucwa omuhendo ogwente
Ebitungezi bikira kwanga omubiweka ebyomere.,dams are mostly constructed in dry areas.
FTSE is what Mr. kwezi used when he was buying the engine boat.,enyolekya eya bungereza niyo omu kwezi yakozeseze obwakaba nagura eryato erya injini.
Yesu akakora eby’amahano bingi.,Jesus performed very many miracles.
omuzaani ruramgwa amanywa abantu baingi,a movie actor is famous and recognised by many people
The storm brought heavy rain and strong winds.,Ekiyaga kikaleta enjura nyingi n'omwyaga ogw'amaani.
Ebyokulya nibisemerra kwanikwa kandi byome kurungi nukwo byahurwe.,Food should be dried well in order to be preserved.
Asura nabwo bukabaho obukama omu mesopotaniya.,Assyria was once a kingdom in Mesopotamia.
Kandombo mu Afirika terumu.,Candomble is not in Africa.
Saduhu muhikirire waba hindu,Sadhu is the holiest person among the hindu.
Ensese nibuza obusinge,Dysentry makes one peaceless.
Nitwetaaga akakonge kusunga emizaano.,We need a ticket to watch the games.
"When they were cutting trees for timber, we collected branches for firewood","Obubaali nibatema emiti y'embaaho, tukaseenya amataagi habw'enku"
Ekitebe ky'omukama wa Tooro kirindwa omukoona kuruga omuruganda rw'abaisanga.,The Tooro throne guarded by a mukoona from the Baisanza clan.
The river widened as entered the estuary.,Ekisaaru kigaliihirure obukibaire nikitaaha ha ntangatangano y'ekisaaru n'enyanja.
ani gwomuti gwabito kutugambira nkoku ababiito batandikire,the legend of the bito tree tells us about the babito clan
Munaku akasoma amasomo ag'ebyomiwoyo.,Mr.Munaku studed Divinity.
Better belt up,"Kirungi oyesibe omweko,ogume."
The child is cute,Omwaana ka nurungi!
Savannah elephants live in the savannahgrasslands,Enjojo z'obwerre zikara mu rusaka rworwerre
Ogu omwana negenda kucwa ekiti.,That child is going to break the stick.
ekitabu yahandikire kikatooka eruku kugurwa muno mukwezi kumu kwonka,her novel became the best seller in just a month
Omubuswezi bwange nkanihiza kwikara na mukazi wange kuhika kuufa.,"In my vow of marriage, I poromised to stay with my wife up to death."
Enfuka y'amaino erima kurungi ekisaka ky'orumbugu.,A fork is a good tool for digging where there is coach grass.
embibo eyenya kwecencrirwe obubagita akakebe bataho emanyikirizo,forquality assurance purposes certified seeds are labeled by relevant authorities
Omwigi wenjura akozesa amasano kulleeta nokutanga enjura.,The rain maker uses magic to cause the fall of rain and to stop it.
Korani kitabu kirukwera ky’abasiiramu.,A Quran is the Islamic sacred book
Nyinarumi naija kumubungira.,His maternal uncle is coming to visit him.
it's a cold weather / winter,"bwire bwobutiti noku fuka , arwaire ekihinzi"
Amakondere gakozesibwa omumazina ga Abakama,The traditional music flutes are used in Royal dances
Obuhikirire buba bwa Ruhanga wenka.,Holiness is of God alone.
akabanza kusemezagamu orubazorwe atakarubalize.,he first editted his speech before presenting it
The car has a buyer,Motoka entungire omuguzi
Prof. Mutebile was a good economist.,Porofesa mutebile akaba kalibuguuda murungi.
Akahuka nikaseiisa omwani.,That coffee rust is damaging coffee.
Soil degradation reduces agricultural productivity,Kusiiswa kw'itaka kukeekya omweeru gwe byobulimi
mukaziwe akamuziinira ebizina ncwamutima.,The wife sang for him soul music.
omuhabuzi wabaani a kocooomera ati lekeraaho kukwata omuzaani obuyasobese ebigambo,the director yelled cut after noticing the actor speaking wrong lines
karuziika nuho omukama araara,palace is a house where the king sleeps
Ekyambu yorodaani nuho yesu yabatiriziibwe.,In River Jordan Jesus was baptized.
Omwoyo omubi obwa taaha omumuntu amusiisa.,When the Demon enters a person corrupts him.
irra haihi nyowe nkugambire oruganikyo rwange,come closer l will tell you my story
His/her appearance is known /familiar everywhere.,Ensisanaye emanyiirwe hoona hoona.
enkoko enkazi zalika amahuli ensaija ikooka,chicken lay eggs and males ones crawl
Abacwa bali bave omubunyoro na Tooro.,The Abacwa are few in Bunyoro and Tooro..
Kuhandiika ebifa mumwaka kiremere abantu baingi.,Many have failed to write annals.
Omucuzi ngulisize ekigiko.,I used the spoon to eat soup.
Ise nyowe ali mu rwemo rw'abakama narora televizioni.,My father is in the living room watching TV.
Ebizina bya Babatimbo bikengesa omukama akabi akali omumaiso.,The songs of the Batimbo insights the King to think of the dangers advancing.
Ibara lyange Ninyowe Rose.,My first name is Rose.
Erangi za Kibwebwebwebwe,The colors have different tones.
Ebisi nubwo oburo buba butakabaire enjuma,Dry millet is when it's not yet grain.
Abaana bahati tibamanyire amazina gab`aisenkuru itwe .,children of these days don`t know folk dance.
Abatooro bagonza ebitooke n'ebihimba hagerekerweho doodo.,The Batooro like bananas mixed with beans and greens.
itaka lyorwezo niryo lyeza ebyorulya.,The soil which is fertile supports plant growth
"the unemployment rate in uganda among women is 14,5% and tomen",obucweka bwibura lyemiromo omu uganda hali ab akaziki 14.5%
Etanuuro ebamu omurro mwingi.,The kiln always has a lot of heat.
Just depend on God.,Wesige Ruhanga.
The bathtub was full of water.,Amaizi gakaba gaijwire mukinaabiro.
The yellow fronted barbets are common in our village,Ebikoikolya bya kyenju bizooka muno mu kyaaro kyaitu
The African knife fish is common in African waters,Encu rwampirima nekira kukanyamu mayanja g'Afirika.
he i she appreciated your good service,akusiimire habwobuleereza oburungi
Alubbu kijwaro kirukwera ky’abebembezi bediini.,Alb is a white vestment worn by clergy.
There are many kinds of insects in the world,Munsi harumu emiringo y'ebihuka nyingi
The hunters have killed a honey badger,Abahiigi baisire akasoro rutatiina rulya bwoki
A baby is supposed to be baby sat,Omwaana bamulera
Orufu rukahweraho hakiro kyokuziika.,"On the same day of burial, the final rites were done."
Okwenuuba okuhinguraine kumuletire kuceka.,PTSD has made him lose weight.
the building created a large shadow over the street,ekyombeko kirataho ekituuru kirooto haruguudo rworubuga
Akatunda kijuma kine ensande erukunulirra kandi kine obujuma bwingi.,Passion fruit is juicy and very flavorful;and has many seeds.
naguza omwami mukwo atange sente zoruhererra omwani,he is saling cooffee in order in order to get school fees for children
he is humurous,mussajja wokusekesa
Iwe olita nganjani yange Akiiki.,How are my friend?
share a group of progery numbering to six,nyine abaijukuru mukaaga
Birds often build nests on high cliffs.,"Obundi, ebinyonyi by'ombeka ebiju byabyo ha lbaale nyarwe meriire."
the osprey has missed catching a fish,orunyonyi kahiiga ncurutaisize kukwata encu
Ekisisani ekitafirweho kikamugwisa ebigezo.,The doodle made him fail his exam.
eymbibo ezirukugumira ekyanda aba sayansa bakizoire ngu nizo zirukusiborarulimwa ikeera rurungi omu bicweka ebita gwibwamu enjura nyungi,drought resistant crops should be grown in dry areas
orulera rusarwa dakitali.,The doctor cuts the Umblical cord.
Kakuba oterinda akalimi ebindikurora hanu!,"If you aren't careful with your tongue, what is taking place here!"
Esaaha y'omuzini kwoleka abantu okumanyakwe omukucekeca.,The climax of a dance where the dancer shows his/her skills
Endingidi zaabo zitahulirwe kurungi habwokubaburwa obubbani.,Their Endingidi were faint because they didn`t add wax to the bow.
Ayeberwege esiimu omuka ha meeza.,He forgot the phone at home on the table.
"The big five are lions, rhino, leopards, buffalo and elephants","Ebitaano rutiinwa nibyo entale, engo, enjojo, embogo n'enkura."
Recycling helps turn waste materials into new products.,"Kwanguura nikikonyera kuhinhura ebitunagire , tukaihamu ebihyaaka."
A green house protects plants from extreme weather.,Ekiju nyakurahule rubyarwaamu kirinda ebimera kutahikwaaho muno ensisana y'obwiire.
Abacwamba bakazi baabo bazara ameezi ikumi na lumu.,The Abacwamba their wives delivers after eleven months .
Abapiina kitabu kyababiito.,The Abapiina are subclan of Babiito.
The speculator we have seen is Mr. Basaija. Let us also learn speculation from him,Omwereegi owuturozire nuwe Om. Basaija. Leka naitwe tumwegereho okwereega.
okusingura kuleeta okusemererwa kwingi,victory brings happiness
Ekitunguhya abairemu kimu omunyaanya zoona.,"In all the tomatoes, there was only one unripe."
Abanyoro n'abatooro baba balimi.,The Banyoro and Batooro grow crops.
akahuka akataito kaiwana ebisuzi kauyuunya otwizi kiruga omubimeranka omwani,it is a tiny plant sucking bug and itsucks plant sap especially in coffee plants
Termites ate our wooden fence,Enkebebe zikalya orugo rwaitu orwembaho
He used a tractor to cultivate his farm.,Akakozesa karakita kulima mu musiri.
the taiga covers large parts of canada and russia,omwaaka gwoona akabira rujaaba kamara ebicweeka bya kanada na kasiya
Ekibira nuho ali emiti nyingi kandi tikiriza ebimera ebundi kukurramu.,Forest is where trees are many and do not allow other vegetables to grow
omubuto asemenire kwetwasa nkoku kizemerure,noble person should conduct him/herself expected of the nobles
He/ she borrowed money from the co-operative,Akeyohoza sente z'akitebe.
omufakati aba omukazi aferirwe iba kandi taswirwe ondi,dowager is a widow that holds to the deceased not re- married
Bulimwaka habayo ekijaguzo kikoto mu rubuga.,There is a big festival every year in the city.
Tango ya Argentina ekagyegesibwa omukinga kurunga America.,He learnt the Argentina tango from a professional from America.
icumu kyokurwanisa ekitungwa buli nyineka omunsiya bunyorona tooro,the spear is owned by every head of the family in bunyoro and tooro
Oruganda rwababiito nuho aruga omukakama wabunyoro na Tooro.,From the Babiito clan comes the kings of Bunyoro and Tooro.
leka bamulete kumukebera oburwaire,let them bring him testingtesting for diseases
May I have a cup of water to drink please.,Ompeyo ekikopo kyamaizi g'okunywa.
Ebizina ebinyakwizira hagati yoruganikyo.,Songs that come in the middle of story telling.
My wife reached retirement of teaching profession at the age of sixty.,Omukazi wange akahika okwinuka hamulimo og'wobusomesa akba ahikize emyaka nkaaga.
Ensaano yebijooli biro bino omu Uganda nibyo byokuhya bya buli muntu,Maize flour is now the food of everyone in Uganda
Enda teharruka habwokuba tiine mapapa.,A louse can`t fly because it has no wings.
Ebigenge biturra.,Liprosy is a trasmitted disease.
Parliament is responsible for making legislation.,Orukurato rw'ihanga nirujunanizibwa kukora ebirangiro ha bw'ihanga lyoona.
Kukugiza Abazaire baawe oba okozire kurungi.,Praising your parents is anoble duty.
Omulema bakamuha akagaali.,The lame man was given a wheelchair.
Obajungu bakira kwokya omutumbi,White people normally do cremation.
abalimi nabalis babaletiire emikorre empyaka eyokukozesa kulima nokuliisa,they have brought new method and ideas of farming to our farmers
goood preparedness helps people to respond quickly in difficult times,kweteraniriza ebyotgmanyire nikikonyera abantu kutahe obulyo mubwiire obugumire
Omufumu akozesa ebisaka,The medicine man uses herbs.
Abasungi kakemerra kuteera mungaro abazaani obubaizire kusiimwa aheeru y'orutimbi.,The audience stood up to cheer during the curtain call.
They drummed and sung/danced.,Bakateera engoma baazina
itaka nuwe aba nyin a itwe nahabweki omulimi n'omuliisa basemeriire rulikwata rurungi,conservation agriculture isthe farming that protectsthe soil and uses suitainable methods
Omwiru bamuguraga rundi bamunyaga.,Slave was bought or taken as a prisoner of war.
Ekitongo kikarorwa hakikaali kya Tooro obulemu bwo kubinga Amiini bukakisisa.,Ruin was seen in Tooro when the palace was destroyed during the war to over throw Idi Amiini.
muko wange aba wamakune maingi,my son is law is a person of hospitality
omuherre kyobuyuuda kuruga omwitaka,bronze is a miniral from under fround
Abantu nibatwara ebibaliimire omu katale kubiguza.,People are taking their produce to market for sale.
he/ she was showed,bakamumwa isoke
he/ she has gone to church to pray,agenzire ha kauisa
It was wise to cut the bush before digging.,Kikaba kyamagezi kutama ekisaka atakalimire.
He/she cut his/he leg.,Ayetemere ekigere.
kelp forests are home for many ocean animals,ebibira ebirumu orukonge orwa kitaka eba ka yebisoro byomunyanja
Get into bed and sleep,Temba ekitabu obyame.
Kuganyirwa ebibi nikiretwa okwikiriza nkoku wabikozire.,Forgiveness of sins comes about as a result of accepting your fault.
The Burchell's zebra ran so fast to survive the wild dogs,Entulege y'orwerre ekairuka muno kwejuna embwa z'ekisaka
oruganikyo nubwo abazaha ekibareho obundi kyamanamu rundi nafwa,myth is a story
He's been taken to court. The court is at Booma.,Bamutwaire mukooti Embuga y'ebiragiro eri Booma
That girl is Bwango's daughter,Omwisiki ogu muhara wa Bwango.
Aba burugaizooba Uganda bakozesa muno engoma zentega,People of Eastern Uganda play entenga.
Dry leaves can be used as mulch,Amababi agoomere gakozesibwa nk'ebyokwaliirra.
Old age is not a sickness.,Obukuru tibule ndwaara.
jesus carried the cross,yesu aketweera omusalaba
the legacy of atenyi is his entegrity,ebisigwa ebimu atenyi yasigire nubwo obutalya enfuzi
Ebitungezi nugo amaizi agesoroizi ahamu nigasobora kutahwe.,Stagnant water is that water that has collected it's self and can be drawn.
omuntu mukuru ahabura abato batakora w ensobi,the elders advises the young not to do wrong
Omuserukale nuwe aba murwani mumahe.,A soldier is a member of the army.
Abagomere baine enyikiriza emu.,The congregation have a common belief.
Okuhutara ekihaha kukamwita hanyima yokunywa muno etaaba.,Bronchitis killed him after he smoked a lot.
leka kukora emirimo nka masiini,dont do work as a machine
Akabanza kugenda mukinazi atakarugire muka.,She went to the toilet before leaving the house
Obuceke nibumara amani.,Illness makes one very weak.
Ebizina by'okukugiza Ruhanga,Hymns to praise God.
"Kifaaro marogo kaita bantu, gavumenti esemerire kubatanga.",Sorcery is dangerous practice and government should stop it.
Kamarabyona nuwe Ruhanga anyakutukorra byona.,God is omnipotent for He does all things.
Ekiina kyokuziikamu biro binu nibalima futi mukaagazonka.,Today the depth of the grave is only six feet.
The wild life corridor helps animals to migrate safely,"Ebyomukisaka ebisoro, bikokyerebihandahanda kuruga muk'ikoro bikagenda mukindi bitatangaine kabi."
Ndagane n'omufumu wamaino kyakasatu nyekyakara.,I have adentist appointment on Wednesday morning.
Obukama bwa Kusi bukaba omumasirimuka ga Misiri.,Kingdom of Kush was in the South of Egypt.
Ebikwato by'omukama nibyo akozesa omumirwa nomukurwana,Royal regalia includes those for rituals and for war.
she gave birth is a baby girl,acazaara omwozana wobwisiki
Ebisisani by'ebisoro bitaragira ebisoro ebinyakwikara omwirindiiro lyabyo.,Pictures of animals show us those animals which stay away in national parks.
I have never seen an African wild dog,Tinkaroraga omusegaa rwobutorondo.
amin was known figure of killing innocent people in uganda,amiini akaba rurangarwa wita abantu abataino musango omulyanda
Most games in Uganda is in game parks,Ebisoro by'omukisaka ruliibwa ebingi bikara mumalindiiro y'ebisoro
Fish can die because of chemical run off.,Encu zisobora kufa habwerrubarugereerra nirugenda mumaizi.
Minzani ine kwinganaingana.,The weighing scale has to balance.
Baboons in kibaale forest can be seen on Kampala highway.,Enkerebe kibira kya Kibaalee noisanga ha Ruguudoo rwa Kampala.
omunyambabazi a kakuza omwana ataina nyina,a foster parent raised a child who had no mother
"Engeso, enyikiriza n'emikorre ebitacweka.","Tradition is the behavior, belief, practices continues."
he/ she was amputated because of theft / his /her hand was cut off due to theft .,bakamutemaho omukono habwobusuma
Nganyira tinkigenderire.,"Sorry, I didn't intend it."
byaitu erinkora eyekozesibwa omu maka baitu terukuemerra ihanga.,socialism is practiced in families but it is not good for a nation.
monarchism is a tradition of people bunyoro and tooro,okulemwa abakama karonkoronko kabantu babunyoro na tooro
A man taught his friend that investment is the pillar of business,Omusaija akegesa munywaniwe ati okusiga-ensimbi niyo nyomyo yobusubuzi
She was given away by her brother.,Akagabwa munyaanya
"Omukama obwajwara enkondo ayongeraho busuti, ajwara enkaito biganja.","When the king puts on the crown , he adds on the royal gown."
Heavy rain caused water logging in the soil,Enjura enyingi ekaletereza itaka kujaaba
The gradual illegal cutting of trees leads to forest degradation overtime.,Kutema ebibira okutali mubiragiro nikuleeta kumarwaho kwebibira mu busumi oburukwija.
Nkira kugonza kujwara ebyesomeko by'omubigere mbijwara mubwire bwembeho.,I love wearing socks when its cold.
Ruhanga niwe yahangire ebiutu byona.,God is the creator of all creation.
Amahurro ga amaizi amataito bagalima.,Reservior is dug in the dry areas of help store
Jane aguzire akabazi kogya kusiimura enju.,Jane bought a disinfectant to clean her house.
Describe how you've understood it.,Soborra nkooku okyetegeriize.
Ekihuka nikiragura nkikyo okiite,That black sigatoka kill it
kabukya atekekanize kurungi ebigamboye,"kabunkya,s words are very well arranged"
abaana ekikwate ruseyeya bakaki rwata mu utwe,the children learnt the rhyme heart
entebe n'emeeza bintu bikuru ebyokukozesa mu muzaano habwe'kicweeka kyemeeza,the tables and the chairs were important props for the dining scene
ten sacks of beans are the final goods,ensahu zebinumba ikumi nezabi
Embi nuho baziika omufu.,Down in the tomb the dead body is buried.
Primates need forests for their livelihood.,Ebisoro ebikwomerra mu miti byetaaga ebibira
kuteera enyumano mumaiso gababiri kikoonyera kurora bombi abaruikubazahamu,the over the shoulder shot enabled us to see both character in argument
Her maternal and paternal aunts advised her not to get married.,Isenkati na nyinento bakamutanga kuswerwa
okukwasa office habamu kuheebwa ebintu byona ebya omulimo ogu,investiture is be handed over office and property of that job
he /she is a well manne child,omwana wengeso nungi
haroho ekiruga omu kijuma,there is spice got from the pepper coins of a black pepper plant
he was given a chair and she sat,bakamuha entebe yaikarra
They stole all the furniture in the house.,Bakaiba ebintu by'omunju byoona.
Bwona nkora ekijaguzo kya mazarwa gange.,I always celebrate my birthday.
Ntungirege amakuru kuruga hambeho.,I got the information from the social net work.
Emyaka ikumi nemara kugumya ebyobusubuzi omu ihanga.,Decade is enough to stabilize commerce in the country.
The platy fish has bright colors,Encu rwamarangi y'omukirahule ine erangi zikwangasana
Nigonza kubaza naiwe hati bunu.,I want to talk to you right now.
Okweg'amyoyo nikikumanyisa ebyomusi yomwoyo.,Studying Theology reveals so much the spiritual world.
Tugenda kurora Televizoni.,Let us go to watch T.V.
omuzingiki enjori aba mwerinzi muno,a bee keeper has to be very careful
Abasera ruganda ruke muno kulengasaniza nezindi.,Abagesera are small clan compared to other clans .
Izooba likatooka kakobe obulyali nirigorooba.,The sky turned to purple at sunset.
Ekigega bakiruka nibakozesa obuti bwenkindu.,Baskets are made using hard ribs from the stem of the palm tree leaves.
Omukamakati Elizabeth akabaali nyina Omukama Charles owa Britain.,Queen Elizabeth was the mother of king Charles.
humans should be humane,abantu bagira embabazi
Ensahu y'omungaro y'okuhimbiramu ebintu bike.,A hand bag that carries small items.
Omulimi nasemerra kwahura kurungi ebyokulya hanyuma y'okubigesa.,A farmer should minimize any post-harvest losses.
bunyoro -rutoorolanguage is our heritage we are must protect it,runyoro-rutoooro rulimi rwaitu rwobugweterano tusemarure thirulinde
Itaka niryeza habwokuba line ebiriisa bingi.,The soil is productive because it is rich in nutrients.
At workplace we the employees arrive there at 8:00am.,Hakikaro-kyomulimu itwe abakozi tuhikaho esaaha ibiri ezanyenkya
hanyuma yemwenzi mwenda baka musara ho akasusu,he was circumcised at the age of nine years
omuntu obwatunga butandu atunga obujanjambi obukubandizibwaho.,An accident victim is always given first aid.
amaatara rutunuurra nigooleka obukuuru bwa kizaaru mu muzaano,the spt light highlighted the main performer on stage
Mutabani wandora nowange baba nfenanfe.,The son of Ndora and mine are companions.
Abanyamirwa abakamira omukama .,The Abakorongi who do the ritural of milking .
Abanyoro Batooro tugaragara omubiro bisatu habwo mukazi kandi bbina haabw'omusaija.,In Bunyoro and Tooro we mourn for the dead in three days for women and four days for a man.
I saw a ratel in the busdh,Nkarora akasoro kamu rutatiina rulya bwiki
Ebitakuli kiba ky'okulya ky'omwitaka.,"Underground food crop Potatoes are true root tubbers(a thick underground stem &starch) They usually taste less sweet or bland. The skin is thicker than than of than of sweet potatoes. It i used for chips, fries and mashed potatoes."
there are many ostriches in kenya,mu kenya haliyo maaya nyingi
Omusiri gwa haka gutamba obujune.,A garden at home brings comfort to the family.
omukonyezi wa baazaani rweyazaire omuzaanik omukuru obuyarwaire,the voice actor performed when the main actor was ill
In the classroom there were no desks.,Mukitebe hakaba hatarumu emeeza
Hakimera haseswaho ensaano nukwo hazarwe enjuma.,"Pollen from the male part of the plant is produced and when it falls on the female part, it causes pollination."
it is not good to hate a person,tikiiri kirungi kunoba omuntu
Retail price index shows how the prices of items are in a country,Endengo ya laija-laija eragirra nkoku emihendo y'ebintu eri omwihanga.
Ababwiju aruga mukuruwemurwa yomukama.,The Ababwiju clan comes the Director kings Rituals.
Kiki eki mumukono gwawe?,What is that in your hand?
hamukoro gwo kujaguza ebyebitabu nemuzaano nkabayo,i attended the literary festival to meet my favorate
Bakazina ekizina kirukwegesaho ebyobuhanga.,The presented a song about environmental conservation.
Empaako zaitu kyobugweterano bwaitu leka tuzirinde.,"Pet names are our heritage, let us keep them ."
The tourists saw gorillas in bwindi forest,Abarambuzi bakarora ebiteera mu kibira kya Bwindi
the great white pelican is anice bird to look at,enszikeeri kyeru kinyonyi kirungi
Ebigambo bye yacwereriire yahandiika bikaba binganaingaine kandi nibiseyeya kurungi.,His poetry was regular and rhythmic.
Abagorongwa baba bantu abaserra intungo.,The Abagorogwa people put effort to look for riches .
Gross domestic products show the growth of national economy,Itungo lya boona omwihanga lyoleka okukura okwobuguuda omwihanga
eryahurra erye muganiya bunyoro liri omubantu,respitory for legends of bunyoro are the elders of bunyoro
Why does he/she always sit alone?,Baitu habwaki buli kasumi aikarra wenka?
Embibo ziruga omubirimwa ebyenjuma.,The small hard seed of the cereal plant are called grains.
Orufu oru rumutwaize kubi muno.,That sickness has really bothered him.
People wore masks during the dust storm.,Abantu bakajwaara masiki omu kiyaga nyarucuucu.
amana gabarukwiragura agenzaarwa gaakonyera kulinda okuhangwa,traditional dance helps in cuiture preservation
Amahe ga Uganda gaina amaani maingi.,The Ugandan army is very strong.
They keep their car in the garage.,Motoka yabo bagiraaza mulyahurro lyayo.
Abalimi nibasigisa ekyooma.,The farmers are using a machine for sowing seeds.
they argued in the meeting,bahakaririizengana murukurato
Abbeyi nayo ebaka ya ba monk n’ababikirra.,Abbey is a building occupied by a community of monks or nuns.
obuganikyo nyrwetoora osangamu ebisoro emiti,a fable involives animals plants talking as people
Jesus watched over a flock of sheep,Yesu akaba naroleerra entaama nyingi.
Enkaina/engamiya kisoro kiculeezi.,The donkey is a humble animal.
Ekisisani ekyaange ninkisemeza muno.,My self portrait makes me very happy.
ekkayaitiu kefaaho abobu zaale abandi,in our home we are indepedent of other relatives
prukurato rwa bakuru rwikaliirege rwacwamu abaisiki basome bonka na abaojanka,the council of elders convinced and resowed that girls should study alone and also boys
"Omucencuzi W'enzooka y'ebisisani Rugenda, nuwe acwaamu etaara haziragenda","The Director of photography, decides where lights should go."
Ekikaro nambere obwana bwebinyonyi obwarurwirwe bukuurra bakyeta ikuurro.,A brooder is where the hatched chicks are kept as they grow.
the career of someone is what gives him profit to invest,ekyomuntu akora nikyo kimuhaisza amagoba agobyasa ntugo
Yohana akahandika ekitabu kwo kwolekwa.,John wrote the book of revelation.
Jane is the main character in the story.,Jane nuwe muzaani mukuru omuruganikyo.
The promotion of Agnes was caused by keeping time of arrival at work.,Okukuzibwa kwa Agnes kukarungirra hakulinda esaaha ezokuhikira hamulimo
you have done great great performance,okozire ekikuru
Support your words through actions.,Sagika ebigambo byawe n'ebikorwa.
it is a shame to be impolite,obutagira nsoni kintu kyokuswaza
Yeruzalemu rubuuga rw’bakwenda ba Aburrahamu.,Jerusalem is a city of the descendants of Abraham.
Enkaito ezikuhikire kurungi ikonyera kurubata orugendo ruraihire.,Comfortable foot wear helps you walk long distances.
the maqlachite king fish has attractive colours,enunda nyabutaqito eyerangi ine amarangi agayo gasiririza
Akakozesa enkora yembaganiza yaihamu omulimo murungi.,The style he used earned him very good results.
He/ she died along time ago,Akaja ira
