Runyoro,English
be joined together!,Teeranizibwa
I don't be joined together,Tinteeranizibwa
to guess. See: okUTEEBEREZA,Okuteeba
I guess. see: okuteebereza,Nteeba
he/she guess. see: okuteeberezas,Ateeba
I have guess. see: okuteeberezaed,Nteebire
guess. see: okuteebereza!,Teeba
I don't guess. see: okuteebereza,Tinteeba
to refuse something completely,Okutaraiga
I refuse something completely,Ntaraiga
he/she refuse something completelies,Ataraiga
I have refuse something completelied,Ntaraigire
refuse something completely!,Taraiga
I don't refuse something completely,Tintaraiga
to pay a fine,Okutanga
I pay a fine,Ntanga
he/she pay a fines,Atanga
I have pay a fined,Ntangire
pay a fine!,Tanga
I don't pay a fine,Tintanga
to make something horizontal,Okutandaara
I make something horizontal,Ntandaara
he/she make something horizontals,Atandaara
I have make something horizontaled,Ntandaazire
make something horizontal!,Tandaara
I don't make something horizontal,Tintandaara
See: okURYA,Okutamira
I see: okurya,Ntamira
he/she see: okuryas,Atamira
I have see: okuryaed,Ntamizire
see: okurya!,Tamira
I don't see: okurya,Tintamira
to start grinding millet,Okutamika
I start grinding millet,Ntamika
he/she start grinding millets,Atamika
I have start grinding milleted,Ntamikire
start grinding millet!,Tamika
I don't start grinding millet,Tintamika
to abuse without cause,Okutambara
I abuse without cause,Ntambara
he/she abuse without causes,Atambara
I have abuse without caused,Ntambazire
abuse without cause!,Tambara
I don't abuse without cause,Tintambara
to interfere. See:okUTAMBAARIRA,Okutamba-ikono
I interfere. see:okutambaarira,Ntamba-ikono
he/she interfere. see:okutambaariras,Atamba-ikono
I have interfere. see:okutambaariraed,Ntamba-ikonoire
interfere. see:okutambaarira!,Tamba-ikono
I don't interfere. see:okutambaarira,Tintamba-ikono
to offer sacrifice,Okutamba
I offer sacrifice,Ntamba
he/she offer sacrifices,Atamba
I have offer sacrificed,Ntambire
offer sacrifice!,Tamba
I don't offer sacrifice,Tintamba
to write without aim,Okutamaga
I write without aim,Ntamaga
he/she write without aims,Atamaga
I have write without aimed,Ntamagire
write without aim!,Tamaga
I don't write without aim,Tintamaga
to be mad temporarily,Okutabuka
I be mad temporarily,Ntabuka
he/she be mad temporarilies,Atabuka
I have be mad temporarilied,Ntabukire
be mad temporarily!,Tabuka
I don't be mad temporarily,Tintabuka
to make water dirty,Okutabangura
I make water dirty,Ntabangura
he/she make water dirties,Atabangura
I have make water dirtied,Ntabanguzire
make water dirty!,Tabangura
I don't make water dirty,Tintabangura
to scramble for something,Okutabana
I scramble for something,Ntabana
he/she scramble for somethings,Atabana
I have scramble for somethinged,Ntabanire
scramble for something!,Tabana
I don't scramble for something,Tintabana
to get spoilt,Okutabakara
I get spoilt,Ntabakara
he/she get spoilts,Atabakara
I have get spoilted,Ntabakazire
get spoilt!,Tabakara
I don't get spoilt,Tintabakara
to hurry,Okutabaguza
I hurry,Ntabaguza
he/she hurries,Atabaguza
I have hurried,Ntabaguzire
hurry!,Tabaguza
I don't hurry,Tintabaguza
to disorganise,Okutabagura
I disorganise,Ntabagura
he/she disorganises,Atabagura
I have disorganised,Ntabaguzire
disorganise!,Tabagura
I don't disorganise,Tintabagura
to go to war,Okutabaara
I go to war,Ntabaara
he/she go to wars,Atabaara
I have go to wared,Ntabaazire
go to war!,Tabaara
I don't go to war,Tintabaara
to visit,Okutaayaaya
I visit,Ntaayaaya
he/she visits,Ataayaaya
I have visited,Ntaayaayire
visit!,Taayaaya
I don't visit,Tintaayaaya
to scatter,Okutaataana
I scatter,Ntaataana
he/she scatters,Ataataana
I have scattered,Ntaataanire
scatter!,Taataana
I don't scatter,Tintaataana
See: BUTANDU,Okutaara
I see: butandu,Ntaara
he/she see: butandus,Ataara
I have see: butandued,Ntaazire
see: butandu!,Taara
I don't see: butandu,Tintaara
See: okUTAANA,Okutaanuuka
I see: okutaana,Ntaanuuka
he/she see: okutaanas,Ataanuuka
I have see: okutaanaed,Ntaanuukire
see: okutaana!,Taanuuka
I don't see: okutaana,Tintaanuuka
to enter into something,Okutaahira
I enter into something,Ntaahira
he/she enter into somethings,Ataahira
I have enter into somethinged,Ntaahizire
enter into something!,Taahira
I don't enter into something,Tintaahira
to go deep,Okutaaha
I go deep,Ntaaha
he/she go deeps,Ataaha
I have go deeped,Ntaahire
go deep!,Taaha
I don't go deep,Tintaaha
to go home,Okutaaha
I go home,Ntaaha
he/she go homes,Ataaha
I have go homed,Ntaahire
go home!,Taaha
I don't go home,Tintaaha
to tear,Okutaagura
I tear,Ntaagura
he/she tears,Ataagura
I have teared,Ntaaguzire
tear!,Taagura
I don't tear,Tintaagura
to get torn,Okutaaguka
I get torn,Ntaaguka
he/she get torns,Ataaguka
I have get torned,Ntaagukire
get torn!,Taaguka
I don't get torn,Tintaaguka
See: okUTAAGATAAGA,Okutaagiira
I see: okutaagataaga,Ntaagiira
he/she see: okutaagataagas,Ataagiira
I have see: okutaagataagaed,Ntaagiizire
see: okutaagataaga!,Taagiira
I don't see: okutaagataaga,Tintaagiira
to cry for help,Okutaaga
I cry for help,Ntaaga
he/she cry for helps,Ataaga
I have cry for helped,Ntaagire
cry for help!,Taaga
I don't cry for help,Tintaaga
to run very fast,Okusora
I run very fast,Nsora
he/she run very fasts,Asora
I have run very fasted,Nsozire
run very fast!,Sora
I don't run very fast,Tinsora
to underlook someone,Okusomooza
I underlook someone,Nsomooza
he/she underlook someones,Asomooza
I have underlook someoned,Nsomoozire
underlook someone!,Somooza
I don't underlook someone,Tinsomooza
to advise someone,Okusaha
I advise someone,Nsaha
he/she advise someones,Asaha
I have advise someoned,Nsahire
advise someone!,Saha
I don't advise someone,Tinsaha
(of rain) to stop,Okusa
I (of rain) to stop,Nsa
he/she (of rain) to stops,Asa
I have (of rain) to stoped,Nsire
(of rain) to stop!,Sa
I don't (of rain) to stop,Tinsa
to favour someone,Okusosora
I favour someone,Nsosora
he/she favour someones,Asosora
I have favour someoned,Nsosozire
favour someone!,Sosora
I don't favour someone,Tinsosora
to weed,Okusoorera
I weed,Nsoorera
he/she weeds,Asoorera
I have weeded,Nsoorezire
weed!,Soorera
I don't weed,Tinsoorera
See: okusoRA,Okusoora
I see: okusora,Nsoora
he/she see: okusoras,Asoora
I have see: okusoraed,Nsoozire
see: okusora!,Soora
I don't see: okusora,Tinsoora
See: okusokA,Okusooka
I see: okusoka,Nsooka
he/she see: okusokas,Asooka
I have see: okusokaed,Nsookire
see: okusoka!,Sooka
I don't see: okusoka,Tinsooka
to cool temperature,Okusiza
I cool temperature,Nsiza
he/she cool temperatures,Asiza
I have cool temperatured,Nsizire
cool temperature!,Siza
I don't cool temperature,Tinsiza
to pin something,Okusita
I pin something,Nsita
he/she pin somethings,Asita
I have pin somethinged,Nsisire
pin something!,Sita
I don't pin something,Tinsita
to move downwards,Okusirimuka
I move downwards,Nsirimuka
he/she move downwardses,Asirimuka
I have move downwardsed,Nsirimukire
move downwards!,Sirimuka
I don't move downwards,Tinsirimuka
to keep quiet,Okusirika
I keep quiet,Nsirika
he/she keep quiets,Asirika
I have keep quieted,Nsirikire
keep quiet!,Sirika
I don't keep quiet,Tinsirika
to wrestle,Okusiriitana
I wrestle,Nsiriitana
he/she wrestles,Asiriitana
I have wrestled,Nsiriitanire
wrestle!,Siriitana
I don't wrestle,Tinsiriitana
to run very quickly,Okusiributuka
I run very quickly,Nsiributuka
he/she run very quicklies,Asiributuka
I have run very quicklied,Nsiributukire
run very quickly!,Siributuka
I don't run very quickly,Tinsiributuka
to feel hungry,Okusiraara
I feel hungry,Nsiraara
he/she feel hungries,Asiraara
I have feel hungried,Nsiraazire
feel hungry!,Siraara
I don't feel hungry,Tinsiraara
to sit indecently,Okusinura
I sit indecently,Nsinura
he/she sit indecentlies,Asinura
I have sit indecentlied,Nsinuzire
sit indecently!,Sinura
I don't sit indecently,Tinsinura
to wake up,Okusinsimuka
I wake up,Nsinsimuka
he/she wake ups,Asinsimuka
I have wake uped,Nsinsimukire
wake up!,Sinsimuka
I don't wake up,Tinsinsimuka
See: okUSIITIRIRA,Okusingirira
I see: okusiitirira,Nsingirira
he/she see: okusiitiriras,Asingirira
I have see: okusiitiriraed,Nsingirizire
see: okusiitirira!,Singirira
I don't see: okusiitirira,Tinsingirira
to stand on toes,Okusingiisira
I stand on toes,Nsingiisira
he/she stand on toeses,Asingiisira
I have stand on toesed,Nsingiisizire
stand on toes!,Singiisira
I don't stand on toes,Tinsingiisira
to bring ill luck,Okusindirira
I bring ill luck,Nsindirira
he/she bring ill lucks,Asindirira
I have bring ill lucked,Nsindirizire
bring ill luck!,Sindirira
I don't bring ill luck,Tinsindirira
to push forward,Okusindikiriza
I push forward,Nsindikiriza
he/she push forwards,Asindikiriza
I have push forwarded,Nsindikirizire
push forward!,Sindikiriza
I don't push forward,Tinsindikiriza
to fall on something,Okusindama
I fall on something,Nsindama
he/she fall on somethings,Asindama
I have fall on somethinged,Nsindamire
fall on something!,Sindama
I don't fall on something,Tinsindama
to control running stool,Okusina
I control running stool,Nsina
he/she control running stools,Asina
I have control running stooled,Nsinire
control running stool!,Sina
I don't control running stool,Tinsina
to lift the foot,Okusimbuza
I lift the foot,Nsimbuza
he/she lift the foots,Asimbuza
I have lift the footed,Nsimbuzire
lift the foot!,Simbuza
I don't lift the foot,Tinsimbuza
to stand stiff,Okusimbarara
I stand stiff,Nsimbarara
he/she stand stiffs,Asimbarara
I have stand stiffed,Nsimbarazire
stand stiff!,Simbarara
I don't stand stiff,Tinsimbarara
to be smart,Okusimantura
I be smart,Nsimantura
he/she be smarts,Asimantura
I have be smarted,Nsimantuzire
be smart!,Simantura
I don't be smart,Tinsimantura
to slide off,Okusimaatuka
I slide off,Nsimaatuka
he/she slide offs,Asimaatuka
I have slide offed,Nsimaatukire
slide off!,Simaatuka
I don't slide off,Tinsimaatuka
to be abusive,Okusikora
I be abusive,Nsikora
he/she be abusives,Asikora
I have be abusived,Nsikozire
be abusive!,Sikora
I don't be abusive,Tinsikora
to beg persistently,Okusikora
I beg persistently,Nsikora
he/she beg persistentlies,Asikora
I have beg persistentlied,Nsikozire
beg persistently!,Sikora
I don't beg persistently,Tinsikora
to bring ill luck,Okusikirira
I bring ill luck,Nsikirira
he/she bring ill lucks,Asikirira
I have bring ill lucked,Nsikirizire
bring ill luck!,Sikirira
I don't bring ill luck,Tinsikirira
to inherit,Okusikira
I inherit,Nsikira
he/she inherits,Asikira
I have inherited,Nsikizire
inherit!,Sikira
I don't inherit,Tinsikira
to fight for something,Okusikasikana
I fight for something,Nsikasikana
he/she fight for somethings,Asikasikana
I have fight for somethinged,Nsikasikanire
fight for something!,Sikasikana
I don't fight for something,Tinsikasikana
to pull something violently,Okusikankura
I pull something violently,Nsikankura
he/she pull something violentlies,Asikankura
I have pull something violentlied,Nsikankuzire
pull something violently!,Sikankura
I don't pull something violently,Tinsikankura
to kneel,Okusikamiriza
I kneel,Nsikamiriza
he/she kneels,Asikamiriza
I have kneeled,Nsikamirizire
kneel!,Sikamiriza
I don't kneel,Tinsikamiriza
to take forcefully,Okusikambura
I take forcefully,Nsikambura
he/she take forcefullies,Asikambura
I have take forcefullied,Nsikambuzire
take forcefully!,Sikambura
I don't take forcefully,Tinsikambura
to get spoilt,Okusiisikara
I get spoilt,Nsiisikara
he/she get spoilts,Asiisikara
I have get spoilted,Nsiisikazire
get spoilt!,Siisikara
I don't get spoilt,Tinsiisikara
to rub off something,Okusiimuura
I rub off something,Nsiimuura
he/she rub off somethings,Asiimuura
I have rub off somethinged,Nsiimuuzire
rub off something!,Siimuura
I don't rub off something,Tinsiimuura
to delay somewhere,Okusiibayo
I delay somewhere,Nsiibayo
he/she delay somewheres,Asiibayo
I have delay somewhered,Nsiibayoire
delay somewhere!,Siibayo
I don't delay somewhere,Tinsiibayo
to spend a day,Okusiiba
I spend a day,Nsiiba
he/she spend a days,Asiiba
I have spend a dayed,Nsiibire
spend a day!,Siiba
I don't spend a day,Tinsiiba
to say good bye,Okusibuura
I say good bye,Nsibuura
he/she say good byes,Asibuura
I have say good byed,Nsibuuzire
say good bye!,Sibuura
I don't say good bye,Tinsibuura
to walk while staggering,Okusibukana
I walk while staggering,Nsibukana
he/she walk while staggerings,Asibukana
I have walk while staggeringed,Nsibukanire
walk while staggering!,Sibukana
I don't walk while staggering,Tinsibukana
to be married,Okuswerwa
I be married,Nswerwa
he/she be marrieds,Aswerwa
I have be marrieded,Nswerwire
be married!,Swerwa
I don't be married,Tinswerwa
See: okusuUKURA,Okuswekura
I see: okusuukura,Nswekura
he/she see: okusuukuras,Aswekura
I have see: okusuukuraed,Nswekuzire
see: okusuukura!,Swekura
I don't see: okusuukura,Tinswekura
to be a shamed,Okuswara
I be a shamed,Nswara
he/she be a shameds,Aswara
I have be a shameded,Nswazire
be a shamed!,Swara
I don't be a shamed,Tinswara
SW. treating the mumps,Okusuyuura
SW. See:okusuURUURA,Okusuukuura
SW. to wrap,Okusubika
I sw. to wrap,Nsubika
he/she sw. to wraps,Asubika
I have sw. to wraped,Nsubikire
sw. to wrap!,Subika
I don't sw. to wrap,Tinsubika
SW. to tell lies,Okusubagura
I sw. to tell lies,Nsubagura
he/she sw. to tell lieses,Asubagura
I have sw. to tell liesed,Nsubaguzire
sw. to tell lies!,Subagura
I don't sw. to tell lies,Tinsubagura
to be straight,Okusororoka
I be straight,Nsororoka
he/she be straights,Asororoka
I have be straighted,Nsororokire
be straight!,Sororoka
I don't be straight,Tinsororoka
to pay tax,Okusora
I pay tax,Nsora
he/she pay taxs,Asora
I have pay taxed,Nsozire
pay tax!,Sora
I don't pay tax,Tinsora
"to contribute, to solicit",Okusonda
"I contribute, to solicit",Nsonda
"he/she contribute, to solicits",Asonda
"I have contribute, to solicited",Nsondire
"contribute, to solicit!",Sonda
"I don't contribute, to solicit",Tinsonda
to abuse someone,Okusomera
I abuse someone,Nsomera
he/she abuse someones,Asomera
I have abuse someoned,Nsomezire
abuse someone!,Somera
I don't abuse someone,Tinsomera
to move slowly,Okusombooka
I move slowly,Nsombooka
he/she move slowlies,Asombooka
I have move slowlied,Nsombookire
move slowly!,Sombooka
I don't move slowly,Tinsombooka
to be well educated,Okusoma
I be well educated,Nsoma
he/she be well educateds,Asoma
I have be well educateded,Nsomire
be well educated!,Soma
I don't be well educated,Tinsoma
to pull out threds,Okusohoorora
I pull out threds,Nsohoorora
he/she pull out thredses,Asohoorora
I have pull out thredsed,Nsohoorozire
pull out threds!,Sohoorora
I don't pull out threds,Tinsohoorora
to sneak out,Okusohooroka
I sneak out,Nsohooroka
he/she sneak outs,Asohooroka
I have sneak outed,Nsohoorokire
sneak out!,Sohooroka
I don't sneak out,Tinsohooroka
to catch fish,Okusoha
I catch fish,Nsoha
he/she catch fishes,Asoha
I have catch fished,Nsohire
catch fish!,Soha
I don't catch fish,Tinsoha
to make a mistake,Okusobya
I make a mistake,Nsobya
he/she make a mistakes,Asobya
I have make a mistaked,Nsobyire
make a mistake!,Sobya
I don't make a mistake,Tinsobya
to be sarcastic,Okusinyooka
I be sarcastic,Nsinyooka
he/she be sarcastics,Asinyooka
I have be sarcasticed,Nsinyookire
be sarcastic!,Sinyooka
I don't be sarcastic,Tinsinyooka
to commit a sin,Okusiisa
I commit a sin,Nsiisa
he/she commit a sins,Asiisa
I have commit a sined,Nsiisire
commit a sin!,Siisa
I don't commit a sin,Tinsiisa
to waste,Okusiisa
I waste,Nsiisa
he/she wastes,Asiisa
I have wasted,Nsiisire
waste!,Siisa
I don't waste,Tinsiisa
to make porridge,Okusigisa
I make porridge,Nsigisa
he/she make porridges,Asigisa
I have make porridged,Nsigisire
make porridge!,Sigisa
I don't make porridge,Tinsigisa
SW. to collect firewood,Okusenya
I sw. to collect firewood,Nsenya
he/she sw. to collect firewoods,Asenya
I have sw. to collect firewooded,Nsenyire
sw. to collect firewood!,Senya
I don't sw. to collect firewood,Tinsenya
SW. to flow gently,Okuseneneka
I sw. to flow gently,Nseneneka
he/she sw. to flow gentlies,Aseneneka
I have sw. to flow gentlied,Nsenenekire
sw. to flow gently!,Seneneka
I don't sw. to flow gently,Tinseneneka
SW. See: okuseNDekeREZA,Okusendekeza
SW. to attract,Okusendasenda
I sw. to attract,Nsendasenda
he/she sw. to attracts,Asendasenda
I have sw. to attracted,Nsendasendire
sw. to attract!,Sendasenda
I don't sw. to attract,Tinsendasenda
to operate on someone,Okusemeza
I operate on someone,Nsemeza
he/she operate on someones,Asemeza
I have operate on someoned,Nsemezire
operate on someone!,Semeza
I don't operate on someone,Tinsemeza
SW. to be pleasant,Okusemera
I sw. to be pleasant,Nsemera
he/she sw. to be pleasants,Asemera
I have sw. to be pleasanted,Nsemezire
sw. to be pleasant!,Semera
I don't sw. to be pleasant,Tinsemera
to dress a wound,Okusemba
I dress a wound,Nsemba
he/she dress a wounds,Asemba
I have dress a wounded,Nsembire
dress a wound!,Semba
I don't dress a wound,Tinsemba
SW. to be open,Okuseesura
I sw. to be open,Nseesura
he/she sw. to be opens,Aseesura
I have sw. to be opened,Nseesuzire
sw. to be open!,Seesura
I don't sw. to be open,Tinseesura
SW. to collect firewood,Okuseenya
I sw. to collect firewood,Nseenya
he/she sw. to collect firewoods,Aseenya
I have sw. to collect firewooded,Nseenyire
sw. to collect firewood!,Seenya
I don't sw. to collect firewood,Tinseenya
SW. to sprout again,Okusebuka
I sw. to sprout again,Nsebuka
he/she sw. to sprout agains,Asebuka
I have sw. to sprout agained,Nsebukire
sw. to sprout again!,Sebuka
I don't sw. to sprout again,Tinsebuka
SW. to split,Okusatura
I sw. to split,Nsatura
he/she sw. to splits,Asatura
I have sw. to splited,Nsatuzire
sw. to split!,Satura
I don't sw. to split,Tinsatura
SW. to be numb,Okusarara
I sw. to be numb,Nsarara
he/she sw. to be numbs,Asarara
I have sw. to be numbed,Nsarazire
sw. to be numb!,Sarara
I don't sw. to be numb,Tinsarara
SW. to enlarge,Okusanjuura
I sw. to enlarge,Nsanjuura
he/she sw. to enlarges,Asanjuura
I have sw. to enlarged,Nsanjuuzire
sw. to enlarge!,Sanjuura
I don't sw. to enlarge,Tinsanjuura
SW. to be found,Okusangwa
I sw. to be found,Nsangwa
he/she sw. to be founds,Asangwa
I have sw. to be founded,Nsangwire
sw. to be found!,Sangwa
I don't sw. to be found,Tinsangwa
SW. to commit adultery,Okusambana
I sw. to commit adultery,Nsambana
he/she sw. to commit adulteries,Asambana
I have sw. to commit adulteried,Nsambanire
sw. to commit adultery!,Sambana
I don't sw. to commit adultery,Tinsambana
SW. to catch something,Okusamata
I sw. to catch something,Nsamata
he/she sw. to catch somethings,Asamata
I have sw. to catch somethinged,Nsamasire
sw. to catch something!,Samata
I don't sw. to catch something,Tinsamata
SW. to starve,Okusamaara
I sw. to starve,Nsamaara
he/she sw. to starves,Asamaara
I have sw. to starved,Nsamaazire
sw. to starve!,Samaara
I don't sw. to starve,Tinsamaara
SW. to make noise,Okusabagiza
I sw. to make noise,Nsabagiza
he/she sw. to make noises,Asabagiza
I have sw. to make noised,Nsabagizire
sw. to make noise!,Sabagiza
I don't sw. to make noise,Tinsabagiza
to labour for nothing,Okuseera-aha-muyaga
I labour for nothing,Nseera-aha-muyaga
he/she labour for nothings,Aseera-aha-muyaga
I have labour for nothinged,Nseera-aha-muyagire
labour for nothing!,Seera-aha-muyaga
I don't labour for nothing,Tinseera-aha-muyaga
to walk slowly,Okusaarumba
I walk slowly,Nsaarumba
he/she walk slowlies,Asaarumba
I have walk slowlied,Nsaarumbire
walk slowly!,Saarumba
I don't walk slowly,Tinsaarumba
to cut off something,Okuryebura
I cut off something,Ndyebura
he/she cut off somethings,Aryebura
I have cut off somethinged,Ndyebuzire
cut off something!,Ryebura
I don't cut off something,Tindyebura
to be lustful,Okuruuza
I be lustful,Nduuza
he/she be lustfuls,Aruuza
I have be lustfuled,Nduuzire
be lustful!,Ruuza
I don't be lustful,Tinduuza
to gather things together,Okurundaana
I gather things together,Ndundaana
he/she gather things togethers,Arundaana
I have gather things togethered,Ndundaanire
gather things together!,Rundaana
I don't gather things together,Tindundaana
to block view,Okurumbaara
I block view,Ndumbaara
he/she block views,Arumbaara
I have block viewed,Ndumbaazire
block view!,Rumbaara
I don't block view,Tindumbaara
to stand out,Okurumbaara
I stand out,Ndumbaara
he/she stand outs,Arumbaara
I have stand outed,Ndumbaazire
stand out!,Rumbaara
I don't stand out,Tindumbaara
to bulge,Okurumbaara
I bulge,Ndumbaara
he/she bulges,Arumbaara
I have bulged,Ndumbaazire
bulge!,Rumbaara
I don't bulge,Tindumbaara
See: okURosoORA,Okurosora
I see: okurosoora,Ndosora
he/she see: okurosooras,Arosora
I have see: okurosooraed,Ndosozire
see: okurosoora!,Rosora
I don't see: okurosoora,Tindosora
to suck dry,Okurongooza.
I suck dry,Ndongooza.
he/she suck dries,Arongooza.
I have suck dried,Ndongooza.ire
suck dry!,Rongooza.
I don't suck dry,Tindongooza.
to feel nausea,Okurokombwa
I feel nausea,Ndokombwa
he/she feel nauseas,Arokombwa
I have feel nauseaed,Ndokombwire
feel nausea!,Rokombwa
I don't feel nausea,Tindokombwa
See: okUROFAHARA,Okurofakara
I see: okurofahara,Ndofakara
he/she see: okurofaharas,Arofakara
I have see: okurofaharaed,Ndofakazire
see: okurofahara!,Rofakara
I don't see: okurofahara,Tindofakara
to neighbour with someone,Okuriraana
I neighbour with someone,Ndiraana
he/she neighbour with someones,Ariraana
I have neighbour with someoned,Ndiraanire
neighbour with someone!,Riraana
I don't neighbour with someone,Tindiraana
to make things equal,Okuringaaniza
I make things equal,Ndingaaniza
he/she make things equals,Aringaaniza
I have make things equaled,Ndingaanizire
make things equal!,Ringaaniza
I don't make things equal,Tindingaaniza
to stop guarding something,Okurindura
I stop guarding something,Ndindura
he/she stop guarding somethings,Arindura
I have stop guarding somethinged,Ndinduzire
stop guarding something!,Rindura
I don't stop guarding something,Tindindura
to be totally blind,Okurindagira
I be totally blind,Ndindagira
he/she be totally blinds,Arindagira
I have be totally blinded,Ndindagizire
be totally blind!,Rindagira
I don't be totally blind,Tindindagira
to wait for something,Okurinda
I wait for something,Ndinda
he/she wait for somethings,Arinda
I have wait for somethinged,Ndindire
wait for something!,Rinda
I don't wait for something,Tindinda
to be handled together,Okurimbiika
I be handled together,Ndimbiika
he/she be handled togethers,Arimbiika
I have be handled togethered,Ndimbiikire
be handled together!,Rimbiika
I don't be handled together,Tindimbiika
to trick: being cunning,Okurimanganya
I trick: being cunning,Ndimanganya
he/she trick: being cunnings,Arimanganya
I have trick: being cunninged,Ndimanganyire
trick: being cunning!,Rimanganya
I don't trick: being cunning,Tindimanganya
to hack thoroughly,Okuriituura
I hack thoroughly,Ndiituura
he/she hack thoroughlies,Ariituura
I have hack thoroughlied,Ndiituuzire
hack thoroughly!,Riituura
I don't hack thoroughly,Tindiituura
to court (a girl),Okuriima
I court (a girl),Ndiima
he/she court (a girl)s,Ariima
I have court (a girl)ed,Ndiimire
court (a girl)!,Riima
I don't court (a girl),Tindiima
to be edible,Okuriika
I be edible,Ndiika
he/she be edibles,Ariika
I have be edibled,Ndiikire
be edible!,Riika
I don't be edible,Tindiika
to fbe edible,Okuriija
I fbe edible,Ndiija
he/she fbe edibles,Ariija
I have fbe edibled,Ndiizire
fbe edible!,Riija
I don't fbe edible,Tindiija
to feel abdominal pain,Okuriibwa
I feel abdominal pain,Ndiibwa
he/she feel abdominal pains,Ariibwa
I have feel abdominal pained,Ndiibwire
feel abdominal pain!,Riibwa
I don't feel abdominal pain,Tindiibwa
"to be tired, exhauseted",Okuriha
"I be tired, exhauseted",Ndiha
"he/she be tired, exhauseteds",Ariha
"I have be tired, exhauseteded",Ndihire
"be tired, exhauseted!",Riha
"I don't be tired, exhauseted",Tindiha
See: okUDIBA. Var: okudiba,Okuriba
I see: okudiba. var: okudiba,Ndiba
he/she see: okudiba. var: okudibas,Ariba
I have see: okudiba. var: okudibaed,Ndibire
see: okudiba. var: okudiba!,Riba
I don't see: okudiba. var: okudiba,Tindiba
to float,Okurerema
I float,Nderema
he/she floats,Arerema
I have floated,Nderemire
float!,Rerema
I don't float,Tinderema
to pass on something,Okurenza
I pass on something,Ndenza
he/she pass on somethings,Arenza
I have pass on somethinged,Ndenzire
pass on something!,Renza
I don't pass on something,Tindenza
to exaggerate,Okurenza
I exaggerate,Ndenza
he/she exaggerates,Arenza
I have exaggerated,Ndenzire
exaggerate!,Renza
I don't exaggerate,Tindenza
to dangle something,Okurengeta.
I dangle something,Ndengeta.
he/she dangle somethings,Arengeta.
I have dangle somethinged,Ndengeta.ire
dangle something!,Rengeta.
I don't dangle something,Tindengeta.
to lose hope,Okurengerana
I lose hope,Ndengerana
he/she lose hopes,Arengerana
I have lose hoped,Ndengeranire
lose hope!,Rengerana
I don't lose hope,Tindengerana
to weigh out capacity,Okurenga
I weigh out capacity,Ndenga
he/she weigh out capacities,Arenga
I have weigh out capacitied,Ndengire
weigh out capacity!,Renga
I don't weigh out capacity,Tindenga
See: okUHEMBEKA,Okurembeka
I see: okuhembeka,Ndembeka
he/she see: okuhembekas,Arembeka
I have see: okuhembekaed,Ndembekire
see: okuhembeka!,Rembeka
I don't see: okuhembeka,Tindembeka
SW.Usage: Nkole. See: okUREGEZA,Okuregeza
SW. See: okUREEKA,Okuregeka
to smoke,Okureetsa
I smoke,Ndeetsa
he/she smokes,Areetsa
I have smoked,Ndeetsire
smoke!,Reetsa
I don't smoke,Tindeetsa
to dangle,Okureereeta
I dangle,Ndeereeta
he/she dangles,Areereeta
I have dangled,Ndeereesire
dangle!,Reereeta
I don't dangle,Tindeereeta
to harvest rain water,Okureeka
I harvest rain water,Ndeeka
he/she harvest rain waters,Areeka
I have harvest rain watered,Ndeekire
harvest rain water!,Reeka
I don't harvest rain water,Tindeeka
to be transparent,Okureeberwamu
to fallow,Okuraza
I fallow,Ndaza
he/she fallows,Araza
I have fallowed,Ndazire
fallow!,Raza
I don't fallow,Tindaza
to echo,Okurangaara
I echo,Ndangaara
he/she echos,Arangaara
I have echoed,Ndangaazire
echo!,Rangaara
I don't echo,Tindangaara
to be famous,Okurangaanwa
I be famous,Ndangaanwa
he/she be famouses,Arangaanwa
I have be famoused,Ndangaanwire
be famous!,Rangaanwa
I don't be famous,Tindangaanwa
to bargain or huggle,Okuramuza
I bargain or huggle,Ndamuza
he/she bargain or huggles,Aramuza
I have bargain or huggled,Ndamuzire
bargain or huggle!,Ramuza
I don't bargain or huggle,Tindamuza
See: okURAMUKANISA,Okuramukanya
I see: okuramukanisa,Ndamukanya
he/she see: okuramukanisas,Aramukanya
I have see: okuramukanisaed,Ndamukanyire
see: okuramukanisa!,Ramukanya
I don't see: okuramukanisa,Tindamukanya
See: okURAMATIKA,Okuramatikana
I see: okuramatika,Ndamatikana
he/she see: okuramatikas,Aramatikana
I have see: okuramatikaed,Ndamatikanire
see: okuramatika!,Ramatikana
I don't see: okuramatika,Tindamatikana
to become taller,Okuraiha
I become taller,Ndaiha
he/she become tallers,Araiha
I have become tallered,Ndaihire
become taller!,Raiha
I don't become taller,Tindaiha
to do things quickly,Okurahusa
I do things quickly,Ndahusa
he/she do things quicklies,Arahusa
I have do things quicklied,Ndahusire
do things quickly!,Rahusa
I don't do things quickly,Tindahusa
to move quickly,Okurahuka
I move quickly,Ndahuka
he/she move quicklies,Arahuka
I have move quicklied,Ndahukire
move quickly!,Rahuka
I don't move quickly,Tindahuka
to make incessant demands,Okuragiiza
I make incessant demands,Ndagiiza
he/she make incessant demandses,Aragiiza
I have make incessant demandsed,Ndagiizire
make incessant demands!,Ragiiza
I don't make incessant demands,Tindagiiza
to drop and scatter,Okuragarika
I drop and scatter,Ndagarika
he/she drop and scatters,Aragarika
I have drop and scattered,Ndagarikire
drop and scatter!,Ragarika
I don't drop and scatter,Tindagarika
to bid farewel,Okuraga2.
I bid farewel,Ndaga2.
