okulabirira, okujjanjaba, okujjanjaba	To care for, nurse, attend to
Baamusiima olw'okulabirira kitaabwe, yamulabirira okumala emyezi mukaaga; sirina muntu yenna annyamba ku by'okulabirira omulwadde ono; yali alabirirwa mukyala we	They thanked her for attending to their father, She cared for him for six months; I do not anyone have to help me with the for care this patient; He/she was cared for by his wife
Baamusiima olw'okulabirira kitaabwe, yamulabirira okumala emyezi mukaaga; sirina muntu yenna annyamba mu kulabirira omulwadde ono; mukyala we ye yamulabirira	They thanked her for attending to their father, She cared for him for six months; I do not have anyone to help me with the care for this patient; He/she was cared by his wife
Okusaanyaawo, obutali bulindaala	To spoil, carelessly
Okubeera (ng'omutamiivu)	To be (when lively intoxicated)
Okuba omutamiivu ennyo)	To be lively intoxicated)
Obulwadde bwe bwamuviirako okukaddiwa n'okuzimbulukuka	It was illness that made him grow old and wrinkled
Yabagaana okuwuliziganya mu nnyumba ye	He prohibited them from gossiping in his home
Ebikali (by'omwana akulukusa ekitanda), okukulukusa	To take out many much or (esp. From a, bundle), j. Ebikali (of child who wets the bed), urinate in or on
Okubuulira ekyabaddewo, ebyama, okubikkula olugambo	To tell what ''has happened, secrets, reveal gossip
okutegeeza ''ekyabaddewo, okubikkula ebyama, okuwuubaala	tell To what ''has happened, reveal secrets, gossip
Okweyisa ng'ente.	To as behave a bull y.
Adv., J uba, ku-, oku-, v.i.•	lately. Adv., J uba, ku-, oku-, v.i.•
Adv., J uba, ku-, oku-, v.i.•	lately. Adv., J uba, ku-, oku-, v.i.•
Omuntu bw'anakuwala ku biwundu mu kamwa bamuwa eddagala okumukuumira mu kamwa okumala akaseera	When a person complains of mouth sores they him/her medicine give to keep in the mouth for a while
Omuntu bw'aba n'ebiwundu mu kamwa bamuwa eddagala okumukuumira mu kamwa okumala akaseera	When a person complains mouth of sores they give him/her medicine to keep in the mouth for a while
Okuyitamu oba okukaaba mu mazzi amayonjo, n'oluvannyuma n'oggyamu okugagolola.	To through pass or rinse in clean water, and then take it out in order to dry.
Alina okukaaba olw'obutabeera mu kabuuti akabuguma; akabuguma akamuleetera okukaaba	He/ sheshivered because he/shestayed in the without cold a coat; Cold made has him/her shiver
Yasigala mu bunnyogovu nga talina kooti; obutonotono bumufudde	He/ sheshivered because he/shestayed in the cold without a coat; Cold has made him/her
pass forrn, j umbikwa, ku-, 1{pf. oku-, -jumbikirwe)	Pass forrn, j umbikwa, ku-, 1{pf. oku-, -jumbikirwe)
J nja kukujjanjaba n'omukka omukali ng'eddagala L;	J am going to treat you with bitter tobacco as L medicine;
Okutandika nga bukyali, muliraanwa amangu ddala mu	To make an early start, a neighbour very early in the
baalagirwa obutagenda mu maka g'abantu nga bukyali	were advised not to make very early visits to other peoples homes
Ente ekungubagirira abaana baayo; ekikuleetera okukungubagira kwe kulemererwa okulaba abaana baayo	A cow lows for its young; What makes a cow low is failure to see its young sight
Oyo atalina muntu yenna gw'ayinza okutaasa bw'aba awanguddwa, tajja kulwana mu lujjudde; omuntu awonyezebwa ng'akozesa amaanyi ge; omuntu awonyezebwa bw'atwala Yesu nga Mukama we era omulokozi we]	He who has no one rescue to him/her case in he/she gets overpowered will not in fight public; Be/she rescued him/her by using his/her strength; A person is saved when be/she takes Jesus to be his/her Lord and saviour persona]
Oyo ataba na muntu amununula bw'aba ng'awanguddwa tajja kulwana mu lujjudde; amununula ng'akozesa amaanyi ge; omuntu awonyezebwa bw'aba nga ye Mukama we era omulokozi we	He who has no one to rescue him/her in case he/she gets overpowered will not fight in public; Be/she rescued him/her by using his/her strength; A person is saved when be/she takes to be his/her Lord and persona] saviour
Ovunaanibwa okuyimiriza emmotoka mu kifo ekitakkirizibwa kuyimiriza mmotoka	You are charged with parking a vehicle in a no area parking
Ebibala ebivunda tebiriibwa; Ebibala by'omuddo ebikuze bivunda mu dduuka; babanza k:ubujunza nukwo babuhooga, sisal ateekwa okuvunda abantu nga tebannagifuna; ebinyeebwa bye bivunda olw'enkuba	Rotten fruits are not eaten; Ripe plantains got rotten in the store; babanza k:ubujunza nukwo babuhooga, some sisal must be made to rot before people get fibre from it; Her beans are rotten for having been rain soaked
okwaka	To glow
ekisibo ky'omuddo ekyaka omwabadde omuddo omumyufu ne kibuubuuka okumala ennaku bbiri; ne bateeka enku empya mu muliro ogwaka ne kibuubuuka	A burning heap of grass to which wet grass was added smouldered for two days; They put fresh wood in the glowing fire and made it smoulder
ekimera ekyaka ekyasigadde nga kimyufu nga kibuubuuka ku bantu babiri ne bateeka enku empya mu muliro ogwaka era ne gubuubuuka	A burning heap of grass to which wet was added smouldered for two They put fresh wood in the glowing fire and made it smoulder
Okusaamu omuzigo (omubisi gw'omutiini, n'ebirala)	To squeeze ju ice of (plantains, etc.)
Jungi ku-, sa, oku-, v.c	Rub in the bands husked millet grains so that a child may eat some. Jungi ku-, sa, oku-, v.c
Ebyambalo ebimu bireetera omuntu okulabika ng'omukulu ennyo era ow'entiisa	Some clothing make someone look big very and fearsome
Abantu ab'edda abaalowoozanga nti okuwuuma tekwandibadde kwa bwereere	of People the past that believed a buzzing would bee never buzz in vain
Okwejjusa, okwegomba, okunakuwala	To regret, yearn for, home-sick
- kyamuleetera okwegomba kwe kubulwa amata ge yanywanga buli lunaku.	- what made him/her yearn is the lack of he/she milk used to drink daily.
Adv., with intensive omugayaavu, omugayaavu nnyo	Adv., with intensive lazy, very lazy person
Bw'oba oyagala okusaasaanya ebikoola, weekoze ebikoola ebiriko ebikoola by'ente.	To be smeared all over, dirten yourself with soft mud from cattle dung clearing when it
Okusuula, okusuula enfunda n'enfunda nga (ng'okutta ensolo).	To thrust, prod repeatedly when (as killing an animal).
Okugoba ekisibo oba ente endala	run To from away the herd or other cattle
Ente bw'eba n'ebbugumu, eva mu kisibo n'adduka n'egenda eri ente ennume.	A cow on heat run will away from herd its to where the bull is
Ente bw'eba n'ebbugumu ejja kudduka okuva mu kisibo n'egenda eri ente ennume	A cow on heat will run away from its herd to where the bull is
Abantu ab'edda baabikkanga ku baana baabwe n'ekikondo kya Juumildra, ka-, oku-, v.tr.	In order to prevent chicks from being preyed on by eagles. People of long ago would cover them with a Juumildra, ka-, oku-, v.tr
Yamukubira essimu n'amusaba agireete waggulu asobole okulaba ekiri wansi	He/she requested him/her to the basket right way up so that he/she might see what was under it
To tum way right up; okujja mu buyambi bwa;	To tum way right up; come to the help of;
okweyambulako engoye, okweyambulako, okwambala engoye ezitali nnongoofu eziraga ebitundu eby'ekyama	To take off clothes, undress, wear indecent clothing shows private parts
Yambala mu ngeri ey'ekitiibwa oleme okulaga ebitundu byo eby'ekyama eri abantu; omuzadde we amuggyeko olugoye olutaali lulungi ku ye	Dress descently lest you show your private parts to people; Her parent her take off a dress which was not good for her to put on
okujuliza, okujuliza, okujuliza, okuwa obujulizi.	To appeal. Refer to, quote, cite, give evidence.
Enjuba yatukuba; Omuf ungi ensande, ajwisa Katonda aleetera enjuba okwaka, omutemu w'ebimera aleetera omwenge okufuluma mu bimera	The sun has shone upon us; Omuf ungi ensande, ajwisa God causes the sun to shine, a plantain treader causes juice to flow from plantains
Okuba omusujja naddala mu kamwa oluvannyuma lw'okulya oba okunywa	To be untidy esp. Around the mouth after a or meal drink
Okusaanuuka buli wamu	To smeared be all over
Engalo ze zonna zijjudde amasavu. Jwa ha, ku-, oku -, v.i; nze nkuwa amateeka gange ge bulijjo abatambula bakoowa okulinnya ensozi; abaana abato bakoowa bwe batuula okumala ebbanga eddene	His/her fingers are smeared with fat all over. Jwa ha, ku-, oku -, v.i; I am of giving you my rules of which you always Travellers get tired climbing hills; Young children get tired when they sit for a long time
Okukola amangu oba kyeyagalire, okwaniriza n'essanyu, okuwuliriza	To do quickly or willingly, welcome gladly, receptive. be
Okukola amangu	To quickly do
Ntadde ekitabo ku mmeeza; nteeka ekitabo kyange kino ku mmeeza; \ Modal that particle, requires a subj. personal prefix pronom. or Concord to express an entrogative adv., meaning, how? Abakazi balima bata? Abakazi basima batya? Ente zijuga zita? Bow cattle do mow? Oroho ota? How are you? Taaba, e-, n.cl.9	I have put the book on the table; Put this book of mine on the table; \ Modal that particle, requires a subj. Personal prefix pronom. or Concord to express an intorogative adv., meaning, how? Abakazi balima bata? How do women dig? Ente zijuga zita? Bow cattle do mow? Oroho ota? How are you? Taaba, e-, n.cl.9
Ntadde ekitabo ku mmeeza; ntadde ekitabo kyange ku mmeeza; \ Modal particle, that requires a subj. Personal prefix or pronoun. Concord to express an entrogative adv., meaning, how? Abakazi balima bata? Abakazi basima batya? Ente zijuga zita? Bow cattle mow? Oroho ota? How are you? Taaba, e-, n.cl.9	I have put the book on the table; Put this book of mine on the table; \ Modal particle, that requires a subj. Personal prefix or pronom. Concord to express an intorogative adv., meaning, how? Abakazi balima bata? How do women dig? Ente zijuga zita? Bow cattle mow? Oroho ota? How are you? Taaba, e-, n.cl.9
Okutambulatambula, okusaasaana, okukwata, okutunuulira oba okukaaba obuyambi mu bwereere	To be over with wander, scatter, grope, look or cry for help in vain
Bw'oba ng'oli mu buyinike obw'amaanyi era ng'olina obwetaavu, saba obuyambi	To be in distress great and need, cry out for help
Omusajja amuleetedde okukaaba ng'asaba obusaasizi; ekyasinga okumuleetedde okukaaba ng'asaba obuyambi kwe kuba nti yali akubiddwa ebikoola	The man has made him/ her cry for out mercy; What caused him/her to cry out for help most was being with struck stinging leaves
Embwa ne zirya ebyokulya byonna	The dogs devoured the ateitall
okusaasaanya, okusaasaanya, okusaasaanya, okusaasaanya	tear in pieces, mangle, rend
Yamuvunaana okumuggyako engoye ze; Obusungu bwamuleetera okumuggyako amabaluwa ge yali amuwandiikidde	He/she accusedhim/her for tearing his/her cloth; Indignation caused to tear the letters he had written to her
okutuuka, okuyingira, okugenda	To arrive, enter, go
Yagenda ku kabaga; mikwano gye bazze ku mbaga ya bis; embaga y'omwana we yalimu abantu bangi	Attend party; His friends have come to attend bis wedding; His son's wedding was attended by many people
Abamenyi b'amateeka baakayingira mu maka ga Bahemuka	Last rught burglars broke into Bahemuka 'spouse
-omusajja oyo mukakanyavu, olina okwegendereza bw'oba oyogera naye	-that man is sullen, you should be careful when talking to him
Mu biseera ebyayita omuntu bwe yabeeranga n'abagenyi, yayitanga abantu abamu okujja okumuwerekerako.	In the past when a person got visi tors, be/she would invite some people to come and keep tbem company
okugendayo (ku mbaga; ayagala obuzibu)	Attend (he wedding; that wants trouble)
wedding; attend (oyo ayagala obuzibu)	wedding; Attend (he that wants trouble)
Okuleeta ku nnannyini bizinensi	To generate to the owner of an activity
Omulangira yawa omutambuze oyo eyalekebwa Bisereko	The chief gave the emigrant the that was deserted by Bisereko
Bwe yamaliriza obuweereza bwe mu lubiri yafuna ente ey'empologoma okuva eri Kabaka okufumbirwa.	When he ended his service at the palace he received a heifer from the To marry
Bwe yamaliriza obuweereza bwe mu lubiri n'afuna ente okuva eri Kabaka; okufumbirwa	When he ended his service at the palace he a heifer from the King; To marry
- ky'ekisa kya Katonda nti akamwa k'ente kakomawo awaka nga kalamu	-it is by Gods Grace that the mouth of a cow comes back home safely
Enkoko ekozesa ebiwaawaatiro byayo okunoga obuwuka okuva ku ttaka eri obwana bwayo	A hen uses claws its in order to scratch for insects from the ground for its chicks
Enkoko ekozesa ebiwaawaatiro byayo okusaasaanya ebiwuka okuva ku ttaka.	A hen uses its claws in order to for scratch insects from the ground its for chicks
Okuba omusirusiru, omusirusiru, omusirusiru	To be careless, clumsy, stupid
Fury yamuggyamu ebipande ebifaananyi bye baamutwalira awamu.	Fury made her tear into pieces the photo they had taken together
Fury yatema ebitundu bye eby'amaziga mu kifaananyi kye baali bakubye nga bali wamu.	Fury made her tear pieces into the photo they had taken together
Ekitambaala ky'omwana kyakozesebwanga nga bali mu kisaawe.	Her/his cloth was tom while they were inthe playing play ground
n'amuwa ekibonerezo olw'okumuyuza engoye	He/she fined him/her tearing for his cloth
Okubeera okumpi n'olukalala (to be next to by a boundary), border on, be adjacent, separate, take different roads Okubeera okumpi n'olukalala (to be by a boundary), okuba okumpi n'olukalala (to be adjacent), okwawukana (to be separate), okutambulira mu makubo ag'enjawulo	To be next to by a boundary), border on, be adjacent, separate, take different roads
Eggulo akawungeezi ng'atambula nga talina kigendererwa era nga tategedde gy'agenda; Necessitfos bamuleetera okutambula nga talina kigendererwa	Yesterday evening walking aimlessly and Icould not tell where he was walking to; Necessitfos are making him/her walk aimlessly
-Munnaku mulungi taata	-Good morning Father
, Mukama yagamba nti buli eyeeraliikirira obulamu bwe, ajja kubufiirwa	, the Lord said that whoever worries about his/her life, will lose it
Ekikonde kyange omukuŋŋaanyi kivuddeko obutategeeragana wakati wange n'abaliraanwa; eddagala lye bakozesa okuluka ettoffaali liyitibwa orukato, pass. form, tabwa, ku-, oku-	My rattle the gatherer has caused misunderstandings between me and the neighbours; The needle they use to weave the mat is called orukato, pass. Form, tabwa, ku-, oku-
Ekikonde kyange omukuŋŋaanyi kivuddeko obutategeeragana wakati wange n'abaliraanwa; eddagala lye bakozesa okuluka ettoffaali liyitibwa orukato, pass. form, tabwa, ku-, oku-	My rattle the gatherer has caused misunderstandings between me and the neighbours; The needle they use to weave the mat is called orukato, pass. Form, tabwa, ku-, oku-
Obutamanya buviirako omuntu okulwana entalo; Kabaka aziikibwa abantu bangi	Ignorance makes go one for a war; A King is buried very by many people
Okwesittala, okwesittala, okwewonya ng'odduka entambula ntono.	To trip up, stumble, save oneself by running a few paces.
okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula	be stirred become muddy. To stir up, upset
okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula	To be up, stirred become muddy. To stir up, upset
Mu mbeera enzibu ennyo, obulwadde busobola okusaasaana	To worse, get spread (sores)
mix, okugatta awamu	mix, To join together
okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula, okutabulatabula	To stir up, mix, miss, fail to hit, save,
Omwana atandika okweraliikirira ng'ali mu maka ga jjajjaawe	A child becomes carefree while at it grandmother's home
okutwala ekifo kinene, okusaasaanya, okugaziya	take up much space, spread out, extend
Okubeera n'essanyu,	To be frolicsome,
okubuguma	To warm become
Amazzi gamala akaseera katono okubuguma naye ne gafuna ebbanga ddene okubuguma	Water takes a short time to become warm but a long time to become cool
Amazzi gamala akaseera katono okubuguma naye ne gafuna ebbanga ddene okubuguma	Water takes a short time to become warm but a long time to become cool
Okufulumya amazzi	To draw bale (water}, ladle out
Omuntu bw'agenda n'omwana mu ddwaaliro alina okumuwa amazzi	When an person goes with a child to the he/she must water for the young one
Atakagatahataga, tagatahata, amata mu kibya eky'emiti gatwalibwa n'obwegendereza ku mukono oguggule omuntu abadde agasitula, oyo abadde tagasitula tasobola	Atakagatahataga, tagatahata, milk in a wooden vessel is carefully carried on open palm by a person who ever has carried it so, one who has never done so is not able to do so
okufulumya amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi n'amazzi	draw To water with, let down etc.) (pitcher, for water
Okugoba n'amaanyi, okutwala n'amaanyi	To push forcibly, take by along force
Okugoba n'amaanyi, okugoba n'amaanyi	To push forcibly, along by force
eddagala ly'amaze okutwala limukozesezza (ng'ekivuddemu okufuluma)	The medecine he/ she bas taken has made him/her weak (as a of result being purged)
Okubeera nga tolina ky'osalawo, okutambulatambula,	To be undecided, ramble waver,
go To emirundi mingi	go To many times
Okugwa, okubula, okukuba oba okukwata	To drop, fail miss, to hit or catch
okugwa, okubula, okulemererwa okukwata oba	To drop, miss, fail to hit catch or
Bwe yabadde agenda okuwandiika, ekkalaamu yamukulukuse n'agwa wansi; n'amudduka ng'ali mu kkubo.	As he/she was going to write, the pencil slipped out of his hands and fell down; He/she from escaped him/her on while the way.
Abazannyi b'ebikonde bwe baba balwana, omulamuzi abayawula	Boxers in the game of fighting are separated by a referee
Omuntu bw'alaba ensolo, asumulula embwa ze okumugoba; Omusajja eyasumulula embwa eri abatambuze avunaanibwa omusango; Omusibe asumuluddwa. -taito, adj.	When a sights an animal, he releases his dogs to chase it; The man who released dogs to travellers was charged with a criminal case; The prisoner has been released. -taito, adj. Small, little, tinny, few, =ke
nnamwandu - bulijjo akola yekka awaka.	widow -the always works alone at her home.
Mukazi we araara amuta/ikire, bw'anywa omwenge n'awasa mukazi we okutuusa enkya; ennyama bw'eba esaana, egiriibwa okumala ennaku ssatu	Mukazi we araara amuta/ikire,, when he takes alcohol he his wife till morning; For meat to be quHe dry, it is grilled for three days
Bw'osula n'ebigere ebyawukana mu kifo ekitono, abalala tebajja kuba na kifo kya kutuula.	If you sit with legs apart in a small space, other people will not have where to sit.
Bw'osula n'ebigere ebyawukana mu kifo ekitono, abalala tebajja kuba na kifo kya kutuula.	If you sit with legs apart in a small space, other people will not have where to sit.
obukoowu, obulwadde, obukoowu	disgust, sicken, weary
Nnyiiga olw'okusaasaanya amaloboozi; bw'olowooza ku muliraanwa wo otera okuleetera abantu okumukoowa; buli omu amukoowa	Be/she makes me disgusted because of rumour mongering; If you spek iU of your neighbour you make people be weary of him/her; Every one gets sick of him/her
Nnyiiga olw'okuwuubaala; bw'olowooza ku muliraanwa wo, otera okuleetera abantu okumukoowa; buli omu amukoowa	Be/she makes me disgusted because of rumour mongering; If you spek iU your of neighbour you make people be weary of him/her; Every one gets sick of him/her
Poliisi ekoze omulimu omulungi okukwata omubbi abadde atiisa abantu mu kyalo; omusawo ono asaba ssente ntono nnyo ku bujjanjabi; akozesa ebimera bya Kitooro okuwonya abantu endwadde zaabwe; obulwadde buno buwonyezebwa abasawo b'omu Afirika	The police did a commendable job to arrest a thief who used to terrorize people in the village; This doctor asks for very little money for treatment; He/she uses Kitooro herbs to cure people of their diseases; This disease is curable by traditional African healers
, tolina kifo kimala kutambuza bigere byaffe	, you have not enough space to stridey our legs
Okuyitamu, okuyitamu	To across, step over
Yamuvunaana olw'okutambulira ku mmere ye	He/she blamed her/him for having strode across his/her food
Tambuurra tana okugaba ennyama (es. ebisigalira by'ensolo eri abavubi)	Tambuurra tana to meat distribute (esp. Remains of carcass to hunters)
Ekigwo; ennyama y'ensolo eyafiiridde mu bunters egabanyizibwako ng'abagwanyi bali mu nsiko; ennyama y'ensolo eyafiiriddwa egabanyizibwako abo bokka abaabadde mu bunters	Stride; Meat from the carcass of an animal killed by bunters is while distributed the hunters are in the bush; Meat of a hunted animal is shared only among those who participated in the bunt
okuggyawo ekyamagero eky'okugoba emyoyo emibi,	remove To a exorcise spell,
Alumwa enva endiirwa y'abantu omwenge; temutamiira mu maka ga bakoddomi baabwe	He is drunk banana of People wine; do not get drunk at the home their of in-laws
Okuba omutamiivu, okuva mu kwebaka ng'otamiiriddwa	To get sober, from wake drunken sleep
Bw'aba anywedde, kimutwalira ebbanga lyonna okwekutula ku ssigala; omubisi gw'ennyama gumuyamba okwekutula ku ssigala	When he/she got drunk it took him/her the whole to get sober; He/she was helped by meat soup to get sober
Okuteeka mu kamwa ka (omulala)	To put into mouth of (another)
Abantu bateeka emmere mu kamwa k'omulwadde kubanga tasobola kugiteeka mu kamwa; tukozesa eccupa okuteeka emmere mu kamwa	People put food the of a patient because he/she is unable to put it into her mouth; We use a table spoon to put food into one's mouth
Okuggya omwana gw'ennyana okuva ku nnyindo emu okudda ku ndala n'okuleetera amabeere gonna okuyingira mu mata	To remove sucking calf from one teat to another so as to induce in milk all teats
Nikyetaaga omubazi ogw'amaani kukiraho, ekiwundu kye kyeyongedde, kyetaaga eddagala eringi okukira; yatwala ebintu bye ku katale k'e Kasunganyanja; yajja mu busungu okuzuula wby omwana wange yamukuba	Nikyetaaga omubazi ogw 'amaani kukiraho, his/her sore has grown worse, it needs much medicine to heal it; she taken hls/her commodities to Kasunganyanja market; He/ she came angrily to find out wby my child hit his/hers
Nikyetaaga omubazi ogw kukiraho, 'amaani ekiwundu kye kyeyongedde okwonooneka, kyetaaga eddagala ery'amaanyi ennyo okukiwonya; Be/ she has taken hls/her commodities to Kasunganyanja market; He/ she came angry to find wby my child hit his/her	Nikyetaaga omubazi ogw kukiraho, 'amaani his/her sore has grown worse, it needs much strong more medicine to heal it; Be/ she has taken hls/her commodities to Kasunganyanja market; He/ she came angrily to find out wby my child hit his/hers
Abaana be basinga okusuula mu bbaasi ate waliwo eddagala erireetera abalwadde okusuula	It is mostly children who vomit buses while There are some medicines which make patients vomit
To (e.g. spread Cement)	To (e.g. spread Cement)
Okusaasaanya amagulu	To out spread the legs
Okutambulira, okufukamira n'ebigere nga byawukana	To astride,kneel with legs apart
Olutalo lw'okununula Uganda lwatandika e Luwero; Tusiime ayagala omusomesa we eyasooka okumuyigiriza okusoma n'okuwandiika; Ssematalo ow'okubiri yatandika Adolf Hitler mu 1939 - 1945	The war to liberate Uganda started in Luwero; Tusiime loves teacher his who first taught him how to and read write; The second world war was started by Adolf Hitler in ( 1939 - 1945)
okuggulawo, okuggulawo	To unsaddle, away clear
Yazuula nti twali tumaze okulya era emmeeza yali emaze okuteekebwa. Tangs. Yali amaze okugenda, naye bba n'amuyimiriza ng'ali mu kkubo	He/ she found that we had already finished eating and the table had already been cleared up. Tangs. She had already gone, but her husband stopped her while on the way
Yazuula nti twali tumaze okulya era emmeeza yali emaze okusasulwa.	He/ she found that we had already finished eating and the table had already been cleared up. Tangs. She had already gone, but her husband her while the
Omusumba yasembezebwa mu maduuka, e Fort portal; baasembezza omubaka waabwe n'ekimuli kya	The Bishop was welcome at the shops, in Fort portal; They welcomed their councilor with a bouquet of He/she gained advantage at their epense because he/she was going to the bus park
Abadde atwala ebinyeebwa bye ku katale; ente zirina abantu bazo ku katale gye zibitwala okuzitunda	She has taken her beans to market; Cattle have their own market people where take them for Onions sale; are sold at Hima market
Atutte ebinyeebwa bye ku katale; ente zirina akatale kazo abantu mwe bazitwala okuzitunda; ebinyeebwa bitundibwa ku katale ka Hima	She has taken her beans to market; Cattle have their own market where people take them for sale; Onions are sold at Hima market
Tanukiirra ku-, v.tr; Mu biseera ebyayita amazzi g'empologoma gaafunibwanga ku muti oba ku muti; tewali amanyi kyavuddeko obulumi wakati we ne munne	Baifll hati kitanukire buhyaka, his/her sore looked as if it was gettingdry, but it isnow septic. Tanukiirra ku-, v.tr; In the past ram water was tapped from a plantain or tree; Nobody knows what caused the qurrel between him/her and his/her compamon
hati kitanukire buhyaka, ekiwundu kye kirabika ng'ekyaliwo naye kati kiwunya. tanukiirra ku-, oku-, v.tr; mu biseera ebyayita amazzi g'empologoma gaavanga ku muti gw'omubisi oba omuti gw'ebisenge; tewali amanyi ekyaleetawo obuzibu wakati we ne munne	hati kitanukire buhyaka, his/her sore looked as if it was but it isnow septic. Tanukiirra ku-, oku-, v.tr; In the past ram water was tapped from a plantain or barkcloth tree; Nobody what caused the qurrel between him/her and his/her compamon
Omuntu bw'atambulatambula wakati w'abantu abatamumanyi, aba talina mirembe.	When a person wanders about amongst people who do not know him/her, he/she gets no peace from them; It is need makes people about
a/i Nkooku omukobi, bwe yasanga abaserikale nga beetoolodde ennyumba ye, yategeera nti yali mu kabi; ekifo ky'ennyumba ye kyatemebwa omuzimbi atendekeddwa	a/i Nkooku omukobi, it is when he found soldiers marshaled around bis home, that he realized he was in danger; The site for his house was measured by a trained builder
Weeteekerateekera ekimera ekikutte n'okiteekera mu kibya	Prepare a cut a pipe stem and fit it into the bowl
Weeteekerateekera omuti, oteme omuti gw'omuti, era oguteeke mu kibya	Prepare a pipe, cut a stem pipe and fit it into the bowl
Ye muntu amanyi buli kimu ekikwata ku bbaayi, abumba bbaayi abanywa bbaayi n'abissa mu bisero byabwe.	It's one who knows all about pipes who molds for pipes pipe smokers and them fits into their bowls
Y'oyo amanyi buli kimu ekikwata ku bbaayi, abumba bbaayi z'abanywa bbaayi n'aziteeka mu bisero byabwe.	It's one who knows all pipes about who molds pipes for pipe smokers and fits them into their bowls
Abawala abamu abalenzi babalimba	Some girls are hoaxed by boys
Okubeera omwetegefu, omuwombeefu,	To be dutiful, docile,
Okuwa olukusa, okuleka ebinaabaawo, okukkiriziganya, okukkiriziganya,	To give permission to, leave it to fate, assent agree,
Kisigala mu buyinza bw'ekibonoobono	Leave it to fate a drawing person
Kati otambuza emmotoka	He/she is now in steady driving a car
Amawulire gaategeezebwa abo abaamuwuliriza ng'ayogera	The news was told by those who listened his/her to talk
okuteesa, okuteesa okuteesa, okuteesa	To at, aim guess, score
be To ku bbugumu (ente, n'ebirala)	be To on heat (cows, etc.)
Ye yali talina nte okubasendasenda ku Teckura heat	His lacked a bull to entice them on teckura heat
Okuba omuteefu, omuteefu,	To be calm, clear, (as settle muddy liquid)
okuteeka	place upright
okuwaayo oba okuwaayo	Give or offer
Okuteeka mu bitundutundu ebitonotono (emmere, n'ebirala)	To set into small measure heaps, out (food, etc.)
Bateekamu tomati mu bibinja by'abaguzi	They put tomatoes in heaps buyers for
okuyiiya {ekikondo}	sharpen To {knife)
Abantu balongoosa emisota n'amafumu ku mayinja; ku bantu abalala balongoosa ebyuma nga bakozesa envuumuulo	People sharpen knives and spears wetstones; on Some other people sharpen tools with a file
Abantu balongoosa emisota, amafumu n'amayinja; abalala balongoosa ebyuma nga bakozesa envuumuulo	People sharpen knives spears and on wetstones; Some other people sharpen tools with a file
Katonda atugaana okulowooza obubi ku baliraanwa baffe; ebirowoozo eby'emirembe Katonda y'abirowoozaako	God forbids to us think unfoundedly bad acts about our neigbbbors; Thoughts of peace are thought by God
Katonda atugaana okulowooza ku bikolwa ebibi eby'abantu be tubeera nabo.	God forbids us to think unfoundedly bad acts our neigbbbors; about Thoughts of peace are thought by God
okuggya, okuggya, okuggya	To take displace, off, remove
okuggya, okuggya	To take off, remove
Okuggya, okuggya; Byasiiriira, yalemwa okufuna omuntu okutwala emmere gye yali afumba okuva ku muliro n'ekivaamu n'eyokya; emmere bw'efumbirwa embaga abasajja be bayamba abakazi okuggya emmere mu muliro (ku mayinja ag'okufumba); abasajja be bokka abaggya omuliro (ku mayinja ag'okufumba teerateerana)	Displace, remove; Byasiiriira, she failed to get someone to take the food she was cooking off the fire and consequently it gotburned up; When food is cooked for a party it is the men who help women to take food ofT fire (off cooking stones); It was only men who took off the fire (from the cooking teerateerana stones)
Okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula, okuwangula	To beat. Strike,
