Runyoro,English
ayongizeho emirimoye yona hamu habwe ebintubwe ebicwirwemu,He accumulated a portfolio of dividend stocks.
naija okwongeze emirimoye yona habwe ebintubwe ebicwirwemu,He will accumulate a portfolio of dividend stocks.
Emirimo enyakozirwe haitaka neragirra amagezi maingi nobuginga.,The earth works demostrate sophisticated engineering.
ensi eyoleka obukugu obwekika kyahaiguru omumirimo,The earth demostrate worked sophisticated engineering.
ensi nija okwoleka obukugu obwekika kyahaiguru omumirimo,The earth will demostrate work sophisticated engineering.
ensi eyolekeze obukugu bwekika kyahaguru omumirimo,The earth has demostrate worked sophisticated engineering.
"Obworaaba oli hagatinahageti yeki cweka ekigumangaine , lkara nosoma tukuli kumahira kworuganikyo.","If you're in the middle of a hard chapter , keep reading - it's not the end of the story."
"kakuba wali omuhagati y'orukara orugumire, gumizamu n'osoma- tiniho hakumalira y'oruganikyo","If you was in the middle of a hard chapter, keep reading - it's not the end of the story."
"kakuba noija kuba omuhagati y'orukara orugumire, gumizamu n'osoma - tiniho hakumalira y'oruganikyo","If you will be in the middle of a hard chapter, keep reading - it's not the end of the story."
"kakuba obaire okyali omuhagati y'orukara orugumire, gumizamu n'osoma -tiniho hakumalira y'oruganikyo","If you have been in the middle of a hard chapter, keep reading - it's not the end of the story."
akaikara nakora nobuhabaire haloho etoko,He kept on working despite the noise.
akagumizamu nakora nobu habaireyo etoko,He kept on working despite the noise.
naija okugumizamu nakora nobuhabaireyo etoko,He will keep on working despite the noise.
agumizemu nakora nobukiraba haliyo etoko,He has kept on working despite the noise.
kiri kita kusunga omuzano kiro kinu,How about watching a movie tonight?
orora ota kasinga turoramu muvi kirokinu,How about watched a movie tonight?
orora ota kasinga twija okuroramu muvi kirokinu,How about will watch a movie tonight?
orora ota kasinga turora muvi kirokinu,How about has watched a movie tonight?
ningumya kurungi randi mimanya omuhimbo ogwomuntu agira obwaba ayegere orulimi oruhyaka obwaba mabaza namukama worulimi,"If you've ever learned a new language , you know the thrill of your first real conservation."
"kakuba wali oyegereho orulimi oruhyaka, nomanya omuniniro ry'orubazo rwonkubaza","If you ever learned a new language, you know the thrill of your first real conservation."
"kakuba orayega orulimi oruhyaka, noija okumanya omuniniro gwokubaza orubazo rwokubanza","If you will ever learn a new language, you know the thrill of your first real conservation."
"kakuba oba yagegereho orulimi oruhyaka, nomanya omuniniro ry'okubaza orubazo rwonkubaza","If you have ever learned a new language, you know the thrill of your first real conservation."
Ekitongole ky'ebitwehinguliriize nikitendeka abantu bomukucweeka habwebyokulima ebirukwikaraho.,The environmental organization is training community members in sustainable agriculture
ekitongole ky'ebyobuhangwa kyegeseze abantu omukulima n'okulisa okwokwebaisaho,The environmental organization trained community members in sustainable agriculture
ekitongole ky'ebyobuhangwa nikija okwegesa abantu okulima n'okulisa okwokwebaisaho,The environmental organization will train community members in sustainable agriculture
ekitongole ky'ebyobuhngwa kyegeseze abantu okulima n'okulisa okwokwebaisaho,The environmental organization has trained community members in sustainable agriculture
buli kiro kyoona nyega ekintu kuruga omubaana bange mbe nigonza rundi tinkugonza,I learn something from my children every single day—whether I want to or not.
nkega ekintu kuruga hali abaana bange bulikiro- oba ninyenda obu tiwenda,I learned something from my children every single day — whether I want to or not.
ninyija okwaga ekintu kuruga hali abaana bange bulikiro- ninyenda obu tinkwenda,I will learn something from my children every single day — whether I want to or not.
nyegere ekintu kuruga hali abaana bange bulikiro- oba ninyenda oba tikwenda,I have learned something from my children every single day — whether I want to or not.
Osemerire kwikarra kurungi n'okwemerra kurungi nukwe omugongo guleke kusasa.,You should practice good posture to prevent back pain.
oine okweyegesa enyikara enungi okutangira okurumwa omugongo,You should practice good posture to prevent back pain.
noija okwetagisibwa okweyegesa enyikara enungi okutangira okurumwa omugongo,You will shall practice good posture to prevent back pain.
wandi yegeseze okwikara kurungi okutangira okurumwa ky'omugongo,You have should practice good posture to prevent back pain.
Nyowe nkozesa akooma akabara omukutegekera ebyokubyara ensimbi,I use a financial calculator to plan investments.
nkakozesa kaliculeta ya abekento okutekaniza nambere nkugenda okusiga sente zange,I used a financial calculator to plan investments.
ninyija okukozesa kaliculeta ya abekento okutekaniza nambere nkugenda okusiga sente zange,I will use a financial calculator to plan investments.
nkozeseze kaliculeta ya abekento okutekaniza nambere nkugenda okusiga sente zange,I have used a financial calculator to plan investments.
ijo nkasasura obupangisa bwange,I paid my taxes on time yesterday.
nsasura omusoro omubwire ijo,I pay my taxes on time yesterday.
ninyi okusasura omusoro omubwire ijo,I will pay my taxes on time yesterday.
nsaswire omusoro omubwire ijo,I have paid my taxes on time yesterday.
Omurufikiriza enzarwa yabanuga okwaruya emizimu.,Traditional religion included ancestor veneration.
enyikiriza y'obuhangwa ekaba erumu bainsekuru abebika,Traditional religion included ancestor veneration.
enyikiriza y'obuhangwa nija okubamu bainsenkuru abebika,Traditional religion will include ancestor veneration.
enyikiriza y'obuhangwa ebairemu bainsekuru abebika,Traditional religion has included ancestor veneration.
Ekiro ekyaijo omuzini atoridogoroire ebyabaire omubulemu obwajurure obukama.,The praise singer told the story of the battle that saved the kingdom yesterday.
omuzini w'okutendereza agambire oruganikyo ry'orutaro orwajunire obukama ijo,The praise singer tells the story of the battle that saved the kingdom yesterday.
omuzini w'okutendereza naija okugamba oruganikyo ry'orutara orwajunire obukama ijo,The praise singer will tell the story of the battle that saved the kingdom yesterday.
omuzini w'okutendereza agambirege oruganikyo ry'orutaro orwajunire obukama ijo,The praise singer has told the story of the battle that saved the kingdom yesterday.
itwe tucweraho hali omwegi wobwongo bwa kalimagezi .,We offer student discounts on software.
tukaha okukehebwaho kw'emihendo hali abaana hali byakalimagezi,We offered student discounts on software.
nitwija okuha okukehebwaho kwemihendo hali abaana abakalimagezi,We will offer student discounts on software.
tukaha abaana okukehebwaho kwemihendo hali abaana abakalimagezi,We have offered student discounts on software.
Obworaba okaba orarairehonosoma ekitabu obwire bwoona obwekiro otabyamire ( OTAAIREHO ORUKOHI) nosemerra kuba nomanya OBUNUZI -bw'okwega.,"If you've ever stayed up all night reading a book because you couldn't put it down, you know real learning."
"kakuba wagumire norora ekiro kyona nosoma ekitabu habwokuba okaba otakukita hansi, nomanya okusoma kwenyini","If you ever stayed up all night reading a book because you couldn't put it down, you know real learning."
"kakuba noija okumara ekiro kyona norora nosoma ekitabu habwokuba okaba otakukita hansi, nomanya okusoma kwenyini","If you will ever stay up all night reading a book because you couldn't put it down, you know real learning."
"kakuba omazire ekiro kyona norora nosoma ekitabu habwokuba okaba otakukita hansi, nomanya okusoma kwenyini","If you have ever stayed up all night reading a book because you couldn't put it down, you know real learning."
abe bya sayansa babaire rubekebiya oburungi bworwoya obubamazi kwerenga orulengo rwakabi,The scientists were monitoring air quality when they detected dangerous levels of pollution.
abaseruzi bahondera embera y'omuyaga obubazora orulengo rw'akabi ry'okutokora,The scientists monitor air quality when they detected dangerous levels of pollution.
abaserurizi nibaija okuhondera embera y'omuyaga obubazora orulengo rw'akabi ry'okutokora,The scientists will monitor air quality when they detected dangerous levels of pollution.
abaserurizi bahondire embera y'omuyaga obubazora orulengo rw'akabi ry'okutokora,The scientists have monitored air quality when they detected dangerous levels of pollution.
Akabagambira nkoku yarozire ekyererezi kyembaganiza.,He reported seeing a strange light.
akarora ekyererezi ekyatakaroraga,He saw a strange light.
naija okurora ekyererezi ekyatakaroraga,He will see a strange light.
arozire ekyererezi ekyatakaroraga,He has seen a strange light.
Okehutaaza ota ha kuju?,How did you injure your knee?
okuju kwawe okuhutaize ota?,How did you injure your knee?
okuju kwawe noija okukuhutaza ota?,How will do you injure your knee?
okuju kwawe kuhutairege ota?,How has done you injure your knee?
Owaise nyowe abaire nayega orulimi orwensita orwabafumu.,My cousin had been learning the secret language of the healers.
omwaana wa isento nyowe ayegere orulimi orwensita orw'abakiza,My cousin learns the secret language of the healers.
omwaana wa isento nyowe naija okwega orulimi rwensita orw'abakiza,My cousin will learn the secret language of the healers.
omwaana wa isento nyowe ayegere orulimi orwensita orw'abakiza,My cousin has learned the secret language of the healers.
Ekingonza muno mumikoro ekicweka kyabuli omu kumalirra aikahire hansi hamu.,My favorite part of any celebration is the moment when everyone finally sits down together.
ekicweka ekikyasingireyo okunyumira omukujaguza kwona kali akasumi nambere buliomu aikara hansi bonahamu,My favorite part of any celebration was the moment when everyone finally sits down together.
ekicweka ekikyasingireyo okunyumira omukijaguzo kyona nikija okuba akasumi nambere buliomu yaikalire hansi bonahamu,My favorite part of any celebration will be the moment when everyone finally sits down together.
ekicweka ekikyasingireyo okunyumira omukijaguzo kyona kibaire akasumi nambere buliomu wena yaikalire hansi bonahamu,My favorite part of any celebration has been the moment when everyone finally sits down together.
Tuhemba emisimao kwijuka baisenkuru itwe kandi tugambira abaana baitu ebikubakwataho.,We light a candle for our ancestors and tell their stories to our children.
tukahemba kando habwa baisenkuru itwe kandi tugabere enganikyo zabo hali abaana baitu,We lit a candle for our ancestors and tell their stories to our children.
nitwija okuhemba kando hali baisenkurur baitu kandi tugambire enganikyo zabo hali abaana baitu,We will light a candle for our ancestors and tell their stories to our children.
tuhembere kando hali bainsekuru baitu kandi tugambire enganikyo zabo hali abaana baitu,We have lighted a candle for our ancestors and tell their stories to our children.
Itwe nitwiija okujaguza amagesa nibuyenyi oburumu ebyokulya byona ebitulimire.,We will celebrate the harvest with a feast that includes all the food we have grown.
tukajaguza amagesa n'ekihuro ekikaba kirumu ebyokulya bwona ebitwalimire,We celebrate the harvest with a feast that includes all the food we have grown.
tujaguza amagesa n'ekihuro ekiba kirumu ebyokulya byona ebitwalimire,We celebrated the harvest with a feast that includes all the food we have grown.
tujagwize amagesa n'ekihuro ekikaba kirumu ebyokulya byona ebitwalimire,We have celebrated the harvest with a feast that includes all the food we have grown.
engo rwa america akatemba omuli yalindiirra ekyokulya kiyaa hansi,The jaguar climbed the tree and waited for its prey below.
ekisuzi kikatemba omuti kandi kyalinda ebyokulya hansi,The jaguar climbed the tree and waited for its prey below.
ekisuzi nikija okutemba omuti kandi kirinde ebyokulya hansi,The jaguar will climb the tree and waited for its prey below.
ekisuzi kitembere omuti kandi kirinzire ebyokulya hansi,The jaguar has climbed the tree and waited for its prey below.
"Ebigonzi ebyaleesirwe omusisa ,nekiirro kyahansi y'enyanja bikateera hamyeegeko y'enyanja byaleeta kusisikalirwa kwingi muna.","The tsunami struck the coastline without warning , causing massive destruction."
"ebigonzi bikatera omusa gwenyanja gutabandi okutera omuranga, bikaletaho okusisa okwamani","The tsunami struck the coastline without warning, causing massive destruction."
"ebigonzi nigwija okutera omusa gwenyanja gutabandi okutera omuranga, bikaletaho okusisa okwamani","The tsunami will strike the coastline without warning, causing massive destruction."
ebigonzi bitire omusa gwe enyanja gutabandize okutera omuranga,"The tsunami has struck the coastline without warning, causing massive destruction."
Okuseruruza okwomwitaka nukuragirra hakaba haroho okusuburra okuruga hamwaro omukooto.,Archaelogical evidence shows trade connections with the coast.
oburorwaho by'ebikaro ebyakara bwoleka okukwatagana n'obusubuzi na hamwara,Archaelogical evidenced shows trade connections with the coast.
oburorwaho by'ebikaro ebyakara nibija okwoleka enkoragana nahamusa gwenyanja,Archaelogical will evidence shows trade connections with the coast.
oburorwaho by'ebikaro ebyakara byolekere enkoragana nahamusa gwenyanja,Archaelogical has evidenced shows trade connections with the coast.
Emibazi eyebisaka nekyakozesibwa hamu emibazi eyebrow binu.,Herbal medicine is widely used alongside modern medicine.
emibazi yebisaka lyali nirikora muno okukira emibazi eyahati,Herbal medicine was widely alongside used modern medicine.
emibazi yebisaka nija okukora muno okukira emibazi eyahati,Herbal medicine will widely alongside be used modern medicine.
emibazi yebisaka ebaire nekora muno okusinga emibazi eyahati,Herbal medicine has widely alongside been used modern medicine.
Bungereza ekakozesa amaani maingi okumaraho obutigi omubunyoro.,The British used military force to subdue resistance in Bunyoro.
abajungu bakakozesa ekitebe n'amani gamahe okumaraho obuhakani omu bunyoro,The British used military force to subdue resistance in Bunyoro.
abajungu nibaija okukozesa ekitebe n'amani gamahe okumaraho obuhakani omu bunyoro,The British will use military force to subdue resistance in Bunyoro.
abajungu bakozeseze ekitebe n'amani gamahe okumaraho obuhakani omu bunyoro,The British has used military force to subdue resistance in Bunyoro.
Oburwaire bukatandikira omu katale akarukutundirwamu ebyokulya ebibisi.,The outbreak originated in a wet market.
okucwekaho kukarugira omubugwa izoba byakatale,The outbreak originated in a wet market.
okucwekaho nikwija okurugira omubugwa izoba byakatale,The outbreak will originate in a wet market.
okucwekaho kurugirire omubugwa izoba byakatale,The outbreak has originated in a wet market.
Ira natinaga Ruhanga baitu hati mpumurra omungonzize.,I used to be afraid of God-now I rest in God's love.
nkaba nitina ruhanga -hati npumura omungozi zaruhanga,I used to be afraid of God-now I rest in God's love.
ninja kuba nintina ruhanga- hati mpumura omungozi zaruhanga,I will use to be afraid of God-now I rest in God's love.
mbaire nintina ruhanga - hati mpumura omungozi zaruhanga,I have used to be afraid of God-now I rest in God's love.
ningozab ombere wamanaru,I need you to be honest with me.
ngondezege iwe obe wamazima hali nyowe,I needed you to be honest with me.
nija kwenda iwe obe wamazima hali nyowe,I will need you to be honest with me.
nyikaire ninyenda iwe obe wamazima hali nyowe,I have needed you to be honest with me.
"Nkarora ebirukuhuniriza omukusaba okwokukizas,emibazi ekyetarukusaborra.",I've seen miracles of healing that medicine could'nt explain.
ndozirege ebyamahano by'okukiza omubazi ogu gutasobara okusoborra,I saw miracles of healing that medicine could'nt explain.
ninyija okurora ebyamahano by'okukiza omubazi ogu gutasobora okusoborra,I will see miracles of healing that medicine could'nt explain.
ndozire ebyamahano byokukiza omubazi ogu gutasobora okusoborra,I have seen miracles of healing that medicine could'nt explain.
"Obworaaba otarukugumya kurung muhanda orukutoma , tikiri kyawe wenka na abantu abandi baingi nabo nuko bali bati.","If you're unsure about your path, that's okay—most people are."
"kakuba okaba otakwesiga omuhanda gwawe, tikine buzibu- abantu abakusinga bali","If you was unsure about your path, that's okay — most people are."
"kakuba noija okutesiga omuhanda gwawe, tikine buzibu- abantu abakusinga bali","If you will be unsure about your path, that's okay — most people are."
"kakuba oba otakwesiga omuhanda gwawe, tikine buzibu- abantu abakusinga bali","If you have been unsure about your path, that's okay — most people are."
Obuleemi obwenzaarwa kwainganizaaga okugonza okutali kumu.,Traditional political systems balanced various interests.
obutegeki bwendema y'obuhangwa ekaba ninganiza ebintu ebyomugaso,Traditional political systems balanced various interests.
obutegeki bwendema y'obuhangwa nibwija okwinganiza ebintu ebyomugaso,Traditional political systems will balance various interests.
obutegeki bwendema y'obuhangwa bwinganize ebintu ebyomugaso,Traditional political systems have balanced various interests.
"Ha kitebe kyebyenyegesa habwebitwehiliriize, basomeseze enkumi z'abasomsa hamitwe y'ebintu ebitwehinguliriize.",The environmental education center has trained thousands of teachers in environmental topics.
ekicweka kyenyegesa ey'obuhangwa kyegesa ekumi nekumi zabasomesa omubicweka by'obuhangwa,The environmental education center trains thousands of teachers in environmental topics.
ekicweka kyenyegesa ey'obuhangwa kyegeseze ekumi nenkumi zabasomesa omubicweka by'obuhangwa,The environmental education center trained thousands of teachers in environmental topics.
ekicweka kyenygesa ey'obuhangwa nikija okusomesa ekumi nekumi zabasomesa omubicweka by'obuhangwa,The environmental education center will train thousands of teachers in environmental topics.
ekyomumaizi rwakaako kikafuuha amaizi namaani kulinda omwaanya gwaakyo hamusa,The elephant seal bellowed loudly to defend its territory on the beach.
enjojo ekaboroga niraka eryahaguru okulinda esarosaro zayo hamaizi,The elephant seal loudly bellowed to defend its territory on the beach.
enjojo nija okuboroga niraka eryahaiguru okulinda ensarosaro zayo ahamaizi,The elephant seal will loudly bellow to defend its territory on the beach.
enjojo eborogere niraka eryahaguru okulinda esarosaro zayo ahamaizi,The elephant seal has loudly bellowed to defend its territory on the beach.
encu nyakitoito rwebiriisa zikerwanda hamu kuburangaruza encu enkooto,The sardines packed together tightly to confuse the larger fish.
mukene zona zikekwata hamu okuburanganiza esamaki enkoto,The sardines together tightly packed to confuse the larger fish.
mukene nizija okwesora hamu zona okuburanganiza esamaki ekontu,The sardines will together tightly pack to confuse the larger fish.
mukene zesoroize hamu zona okuburanganiza esamaki enkoto,The sardines have together tightly packed to confuse the larger fish.
Abasungi esimu zaaba baziimukize nukwo bakwaate amaraka 'ebirukukorra.,The audience is holding up their phones to record the performance.
ekitebe kyabntu kikaihayo amasimu gabo okukwata obutambi bw'omwolekyo,The audience held up their phones to record the performance.
ekitebe kyabantu nikija okukwihayo amasimu gabo okukwata obutambi bw'omwolekyo,The audience will hold up their phones to record the performance.
ekitebe kyabantu kihireyo amasimu gabo okukwata obutambi bw'omwolekyo,The audience has held up their phones to record the performance.
ayangambire akaba mugenzi wawe omwi,The one who told me was your brother.
owuyangambire akaba mugenzi wawe omwojo,The one who told me was your brother.
arukwija okungambira naija okuba mugenzi wawe omwojo,The one who will tell me was your brother.
agambire abaire mugenzi wawe omwojo,The one who has told me was your brother.
omwehanahangi naija kuteera ekisisani nyamugundu ha kisiika kyisomero sabiiti erukwija,The artist will paint a mural on the school wall next week.
omusigi asigire ekisisani hakisika kisomero wiiki erukwija,The artist paints a mural on the school wall next week.
omusigi akasiga ekisisani hakisika kisomero wiiki erukwija,The artist painted a mural on the school wall next week.
omusigi asigire ekisisani hakisika kisomero wiiki erukwija,The artist has painted a mural on the school wall next week.
Akacweka enyugunyu obu yagwire.,She suffered a fractured hip in the fall.
akabonabona nigufwa ly'enyugunyu eryahendekere omukugwa,She suffered a fractured hip in the fall.
naija okubonabona nigufwa ly'enyugunyu eryahendekere omukugwa,She will suffer a fractured hip in the fall.
aboineboine nigufwa ly'enyugunyu eryahendekere omukugwa,She has suffered a fractured hip in the fall.
Ibara ly'omurwani ayalinzire ekyaro kyaitu nitwija kuliruka mutabani waitu.,We will name our son after the warrior who protected our village.
tukaruka ebira omwana waitu hanyuma y'emanzi eyalinzire ekyaro kyaitu,We name our son after the warrior who protected our village.
turukire ebira omwana waitu hanyuma y'emanzi eyalinzire ekyaro kayaitu,We named our son after the warrior who protected our village.
turukire omwana waitu hanyuma y'emanzi eyalinzire ekyaro kyatu,We have named our son after the warrior who protected our village.
"Obu oraaba wakasindikaga obutamwa otakigreriire ha muntu ou atali nuwe, omanyire ku kana okwahonaaho.",If you've ever accidentally sent a text to the wrong person . you know that immediate panic.
kakuba oba osindikire obutumwa hali omuntu atli nuwe otakigenderire. Nomanya ebikaratima byahonaho,If you ever accidentally sent a text to the wrong person. you know that immediate panic.
kakuba noija okusindika obutumwa hali omuntu atali nuwe otakigenderire. Noija okumanya ebikaratima byahonaho,If you will ever accidentally send a text to the wrong person. you know that immediate panic.
kakuba obaire osindikire obutumwa hali omuntu atali nuwe otakigenderire. Nomanya ebikaratima byahonaho,If you have ever accidentally sent a text to the wrong person. you know that immediate panic.
Endema eya matwale omu Uganda ekangirirwa ebitongole ebyabantu abatali bamu.,The Uganda protectorate faced resistance from various groups.
ekitebbe kya uganda porotekita kikatangatagana okuhakanizibwa kuruga omubitebbe ebindi,The Uganda protectorate faced resistance from various groups.
ekitebbe kya uganda porotekita nikija okutangatangana okuhakanizibwa omubitebbe ebindi,The Uganda protectorate will face resistance from various groups.
ekitebbe kya uganda porotekita kitangatangaine okuhakanizibwa hali ebitebbe ebindi,The Uganda protectorate has faced resistance from various groups.
"kurora enyuma , nibwe nakikiriize ngu niko buli kintu kyona obukyahindukire.","looking back, i realize that was the moment everything changed."
"obu ndora enyuma, nyetegereza ngu akokali kasumi nabere bulikimu kikahinduka","Back looks, i realize that was the moment everything changed."
"ninyija okurora enyuma, nyetegereza nti akokali kasumi nambere bulikimu kyahindukire","Will back look, i realize that was the moment everything changed."
"ndozirege enyuma, kandi nayetegeraza akasumi nambere bulikimu kyahindukire","Has back looked, i realize that was the moment everything changed."
akatebe akobutale nikecencura ebirugire omubintu ebibyarwe,The marketing team is analyzing the return on investment of campaigns.
ekitebe ky'bakitunzi kikececura amagoba gakapuni,The marketing team analyzed the return on investment of campaigns.
ekitebe kyabakituzi nikija okwececura amagoba gakampuni,The marketing team will analyze the return on investment of campaigns.
ekitebe kyabakituzi kyecwecwire amagoba gakampuni,The marketing team has analyzed the return on investment of campaigns.
Omusaija asaswire yamarayo ibanja eryomusimbo.,He has paid off his mortgage.
akasasura ibanja lyabanka,He paid off his mortgage.
naija okusasura ibanja lyabanka,He will pay off his mortgage.
asaswire ibanja lyabanka,He has paid off his mortgage.
Ebikaguzo ebinyina hati bihamire kukira ebyokugarukamu ebinkaba nyina kara.,The questions i have now are deeper than the answers i had before.
ebikaguzo hati byali byenziha okukira e bigarukwamu ebinkaba nyine hanyuma,The questions were now deeper than the answers i had before.
ebikaguzo nibija okuba byenziha okukira ebigarukwamu ebinkaba nyine hanyuma,The questions will now be deeper than the answers i had before.
ebikaguzo bibare byenziha okukira ebigarukwamu ebinkaba nyine,The questions have now been deeper than the answers i had before.
Endagaano eya Uganda ay 1900 ekyali y'omugaso.,The Uganda Agreement of 1900 remains historically significant.
endagano ya uganda ey'omwaka gwa 1900 ekasigara nkekyafayo kyamani,The Uganda Agreement of 1900 remained historically significant.
endagano ya uganda ey'omwaka gwa 1900 nija okusigara kyafayo kyamani,The Uganda Agreement of 1900 will remain historically significant.
endagano ya uganda ey'omwaka gwa 1900 esigaire kyafayo kyamani,The Uganda Agreement of 1900 has remained historically significant.
"Ebirimwa ebibalima kulinda itaka kutatwarwa omugezi, omuyaga nokuletamu orwezo.",Cover crops protect soil from erosion.
ebirimwa ebisweka ita bitangira okutwarwa kwitaka,Cover crops protected soil from erosion.
ebirimwa ebisweka ita nibija okutangira okutwarwa kwitaka,Cover crops will protect soil from erosion.
ebirimwa ebisweka ita birinzire okutwarwa kwitaka,Cover crops have protected soil from erosion.
Mpererra omwana omwihanga erindi-kataito baitu nikoleka embaganiza.,I sponsor a child in another country-it's a small way to make a difference.
enkasagika omwana omwihanga elindi- guli omulingo omutaito okukora embaganiza,I sponsored a child in another country-it's a small way to make a difference.
ninyija okusagika omwana omwihanga erindi- nigwija okuba omulingo omutaito okukora embaganiza,I will sponsor a child in another country-it's a small way to make a difference.
nsagikire owmana omwihanga erindi- kirri ngu mulingo omutaito okukora embaganiza,I have sponsored a child in another country-it's a small way to make a difference.
Abantu bakuru tubaramukya nekitiniisa habwokuba betwekere amagezi agaira.,We greet the elders with respect because they carry the wisdom of the past.
tukaramukya abantu abakuru n'ekitinisa habwokuba bahimba amagezi gaira,We greeted the elders with respect because they carry the wisdom of the past.
nitwija okuramukya abantu abakuru n'ekitinisa habwokuba bahimba amagezi gaira,We will greet the elders with respect because they carry the wisdom of the past.
turamukize abantu abakuru n'ekitinisa habwokuba bahimba amagezi gaira,We have greeted the elders with respect because they carry the wisdom of the past.
"Nsiima Ruhhanga obuba bwizire ntakabyamire , nomubiro ebigumire.","I thank God every night before sleep , even on the hard days."
"Nsima ruhanga bulikiro ntakabyamire, n'omubiro ebigumangaine","I thanked God every night before sleep, even on the hard days."
"ninyija okusima ruhanga bulikiro ntakabyamire, n'omubiro ebigumangaine","I will thank God every night before sleep, even on the hard days."
"nsimire ruhanga bulikiro ntakabyamire, n'omubiro ebigumangaine","I have thanked God every night before sleep, even on the hard days."
Ekitongole omubintu kirukukora kyeyongireho nokuliisa encu.,The farm has diversified into fish farming.
omulimi akahinduramu yagenda omukulinda eby'enyanja,The farm diversifies into fish farming.
omulimi akahindura yagenda omukulinda eby'enyanja,The farm diversified into fish farming.
omulimi naija okuhinduramu agende omukulinda eby'enyanja,The farm will diversify into fish farming.
Mbaire ninyimuka ninteerwa omutwe buli nyenkya.,I've been waking up with headaches every morning.
nkaimuka niterwa omutwe buli nyekyakara,I woke up with headaches every morning.
ninyija okwimuka niterwa omutwe buli nyekyakara,I will wake up with headaches every morning.
nyimukirege niterwa omutwe buli nyekyakara,I have waked up with headaches every morning.
nkepima nyenka kusoborra kwange kusigiki rra omwebi ebinakozire kumara emyaka nahati hoona nindengaho kubyebwa ryonka tibikanyebaga,I measured my worth by my GPA for years—I'm still unlearning that.
nkapima obusobozi byange na GPA ey'omwaka oguhwairre- ncyaliyo nikyakiterekereza,I measured my worth by my GPA for years — I'm still unlearning that.
ninyija okupima obusobozi bwange naGPA ey'omwaka oguhwaire- ncyaliyo nikyaketerekereza,I will measure my worth by my GPA for years — I'm still unlearning that.
mpimire obusobozi byange na GPA ey'omwaka oguhwaire- ncyaliyo nikyakiterekereza,I have measured my worth by my GPA for years — I'm still unlearning that.
Ekiro kyaijo nsaswirege ibanja lya intaneti,I paid my internet bill yesterday.
nsasura ebisale byange by'omutimbagano ijo,I pay my internet bill yesterday.
ninyija okusasura ebisale byange by'omutimbagano ijo,I will pay my internet bill yesterday.
nsaswire ebisale byange by'omutimbagano ijo,I have paid my internet bill yesterday.
Iguru nirisobororwa kuba rugonjo orwina ebyambu ebirukuera hansi yarwo-ekisisani eki kimpumuza.,Paradise is described as a garden with rivers flowing beneath it-that image comforts me.
iguru bakilisoboraho nk'omusiri ogwine ebisaru ebirukugera okuruga hansi- ekiekisani kibunda buda,Paradise was described as a garden with rivers flowing beneath it-that image comforts me.
iguru nibaija okulisoboraho nk'omusiri ogwine ebisaru ebirukugera kuruga hansi- eki ekisisani kibunda buda,Paradise will be described as a garden with rivers flowing beneath it-that image comforts me.
iguru balisoborwaireho nk'omusiri ogwine ebisaru ebirukugera kuruga hansi- eki ekisisani kibuda buda,Paradise has been described as a garden with rivers flowing beneath it-that image comforts me.
Kubyara embibo erukukira hemu omu musiri gumu kikonyera kukozesa kurungi itaka.,Intercropping maximizes land use.
okubyarana ebirimwa kiyamba okukozesa itaka,Intercroped maximizes land use.
okubyarana nikwija okuyamba okukozesa itaka,Will intercrop maximizes land use.
okubyarana kuyamba okukozesa itaka,Has intercroped maximizes land use.
akabahabura kutatunda enju,He persuaded them out of selling the house.
akababihabiha baruge omunju nukwo agitunde,He persuaded them out of selling the house.
nija okubabihabiha baruge omunju nukwo agitunde,He will persuade them out of selling the house.
ababihabihire okuruga omunju nukwo agitunde,He has persuaded them out of selling the house.
"Nkasaba cayi yakawa, baitu bandeteramu eyanmate habwensobi kandi namanyira ekyokunywa ekihyaka kyange.","I ordered coffee, but they brought me tea by mistake -and l discovered my new favorite drink."
"ntumya caayi y'omwani, baitu bakandentera amajani omusobi- kandi nkazonzora ekyokunya kyange kyembaganiza","I order coffee, but they brought me tea by mistake -and l discovered my new favorite drink."
"nija okutumya caayi y'omwani, baitu bakandetera amajani omusobi- nkazonzora ekyokunya kyange kyembaganiza","I will order coffee, but they brought me tea by mistake -and l discovered my new favorite drink."
"ntumisize caayi y'omwani, baitu bakandetera amajani omusobi- nkazonzora ekyokunya kyange kyembaganiza","I have ordered coffee, but they brought me tea by mistake -and l discovered my new favorite drink."
Akarwarro kaine obuheereza bw'okufaaho abaana kubajanjaba n'okugema.,The clinic offers well-child visits and vaccinations.
irwaro likaha okubungira n'okugema kwabaanakurungi,The clinic offered well-child visits and vaccinations.
irwaro nirija okubungira n'okurolera abaana kurungi,The clinic will offer well-child visits and vaccinations.
irwaro liherize okubungira n'okugema kwabaana kurungi,The clinic has offered well-child visits and vaccinations.
Nyegere biingi hakwikiriza kwange habwokubaza nabantu abenyikiriza ezindi.,I've learned more about my own faith by talking to people of other faiths.
nkenga muno hali okwikiriza kwange kuraba omukubaza nabantu abenyikiriza ezindi,I learned more about my own faith by talking to people of other faiths.
ninyija okwega muno hali okwikiriza kwange kuraba omukukaguza abantu abenyikirza ezindi,I will learn more about my own faith by talking to people of other faiths.
nyegere bingi hali enyikiriza yange omukuraba omukubaza nabantu abenyikiriza ezindi,I have learned more about my own faith by talking to people of other faiths.
